query_index,descriptor_access_s,scoring_s,sorting_s,total_s
331,1.3201497495174408e-07,0.10472495900467038,0.00019505200907588005,0.10492149693891406
332,1.5390105545520782e-07,0.1055982990656048,0.0001936808694154024,0.10579306702129543
333,1.9301660358905792e-07,0.10455405595712364,0.00019206409342586994,0.10474728490225971
334,1.0896474123001099e-07,0.10448478115722537,0.00020429911091923714,0.10469070496037602
335,1.4202669262886047e-07,0.10468368395231664,0.0001976268831640482,0.10488259908743203
336,1.380685716867447e-07,0.10561737813986838,0.00019629509188234806,0.10581488092429936
337,1.1594966053962708e-07,0.10760252992622554,0.00019318703562021255,0.107797184959054
338,1.0989606380462646e-07,0.10577408596873283,0.0001998411025851965,0.10597517597489059
339,3.0687078833580017e-07,0.10510299098677933,0.0001963358372449875,0.10530076595023274
340,1.2316741049289703e-07,0.10483786300756037,0.00019849813543260098,0.10503758792765439
341,1.9208528101444244e-07,0.10526634915731847,0.00019275397062301636,0.10546074504964054
342,1.1012889444828033e-07,0.10498103289864957,0.00019502593204379082,0.10517713986337185
343,1.5296973288059235e-07,0.10454322001896799,0.00019409693777561188,0.10473862616345286
344,1.5087425708770752e-07,0.10497640911489725,0.00019290391355752945,0.1051707009319216
345,1.341104507446289e-07,0.10495377192273736,0.00019569112919270992,0.10515064303763211
346,1.371372491121292e-07,0.10444865515455604,0.00019530788995325565,0.10464516188949347
347,1.501757651567459e-07,0.1046868881676346,0.00019441288895905018,0.10488316789269447
348,1.618172973394394e-07,0.10493883211165667,0.0001942180097103119,0.10513428505510092
349,2.1117739379405975e-07,0.10448589897714555,0.00019488506950438023,0.10468197194859385
350,1.150183379650116e-07,0.10548571194522083,0.00019255303777754307,0.10567937791347504
351,1.3993121683597565e-07,0.10502702603116632,0.0001948149874806404,0.10522306617349386
352,1.3085082173347473e-07,0.10440043616108596,0.00018990295939147472,0.10459127905778587
353,1.2596137821674347e-07,0.10504336096346378,0.00019736704416573048,0.1052420309279114
354,1.180451363325119e-07,0.10435142694041133,0.00019707996398210526,0.10454979282803833
355,2.2514723241329193e-07,0.10439354879781604,0.00019447808153927326,0.10458960710093379
356,1.1897645890712738e-07,0.10530199785716832,0.00019569997675716877,0.10549891786649823
357,2.2095628082752228e-07,0.10477867885492742,0.00019597215577960014,0.1049760349560529
358,1.0314397513866425e-07,0.10490548890084028,0.00019477610476315022,0.10510165989398956
359,1.3690441846847534e-07,0.10445627919398248,0.00019600195810198784,0.10465338290669024
360,1.0803341865539551e-07,0.10485512693412602,0.00020019710063934326,0.10505694593302906
361,1.210719347000122e-07,0.1047049849294126,0.00020128278993070126,0.10490745399147272
362,1.3899989426136017e-07,0.10534182284027338,0.0001942750532180071,0.1055372201371938
363,2.4400651454925537e-07,0.104536420898512,0.00019434094429016113,0.1047323199454695
364,1.471489667892456e-07,0.10462460294365883,0.00020172586664557457,0.10482762916944921
365,1.939479261636734e-07,0.10422203899361193,0.00019665202125906944,0.1044201988261193
366,1.240987330675125e-07,0.10511692706495523,0.00019419100135564804,0.1053123939782381
367,1.4505349099636078e-07,0.10454784310422838,0.00019424804486334324,0.10474338615313172
368,1.380685716867447e-07,0.10591992107219994,0.00019089598208665848,0.10611229110509157
369,1.0710209608078003e-07,0.10521848290227354,0.00019224314019083977,0.10541230905801058
370,1.2200325727462769e-07,0.10508510912768543,0.00019436492584645748,0.10528107010759413
371,1.4319084584712982e-07,0.10434661200270057,0.0001981209497898817,0.10454591503366828
372,1.739244908094406e-07,0.10506337904371321,0.0001966578420251608,0.1052618611138314
373,2.0489096641540527e-07,0.10433039418421686,0.00019332789815962315,0.1045249649323523
374,1.240987330675125e-07,0.10486581199802458,0.0001977409701794386,0.10506528802216053
375,1.7206184566020966e-07,0.10584344808012247,0.00019329995848238468,0.10603820579126477
376,1.4388933777809143e-07,0.10501553607173264,0.00019456399604678154,0.10521152499131858
377,1.2596137821674347e-07,0.10477301198989153,0.00019995705224573612,0.10497428802773356
378,9.685754776000977e-08,0.10568416002206504,0.00019581313244998455,0.1058811591938138
379,2.3702159523963928e-07,0.10464788204990327,0.00019633490592241287,0.10484552313573658
380,1.050066202878952e-07,0.10502931196242571,0.00019841198809444904,0.1052289439830929
381,3.7997961044311523e-07,0.10441418504342437,0.00019243801943957806,0.10460834577679634
382,1.019798219203949e-07,0.1043091940227896,0.00019740406423807144,0.10450789821334183
383,1.3993121683597565e-07,0.10397513397037983,0.00020305882208049297,0.10417972202412784
384,1.3294629752635956e-07,0.10481697716750205,0.00019885599613189697,0.10501707601360977
385,1.2596137821674347e-07,0.10434893798083067,0.0001978140790015459,0.10454789199866354
386,1.3294629752635956e-07,0.10478294012136757,0.00020056008361279964,0.10498774191364646
387,1.4598481357097626e-07,0.10482102306559682,0.00020227604545652866,0.10502468491904438
388,1.4901161193847656e-07,0.10503109404817224,0.00020387000404298306,0.10523651307448745
389,1.4086253941059113e-07,0.10452203010208905,0.00019804807379841805,0.10472150286659598
390,1.0896474123001099e-07,0.10488672205246985,0.00020441203378140926,0.10509242000989616
391,1.4808028936386108e-07,0.10442267591133714,0.00019634002819657326,0.10462063387967646
392,1.417938619852066e-07,0.10508698201738298,0.00019621197134256363,0.10528464592061937
393,1.1292286217212677e-07,0.10492548788897693,0.00020232214592397213,0.1051292740739882
394,1.1594966053962708e-07,0.10446142707951367,0.0001952950842678547,0.10465787909924984
395,1.150183379650116e-07,0.10432667494751513,0.0001930510625243187,0.10452136304229498
396,1.441221684217453e-07,0.10537124704569578,0.00020018988288939,0.10557279107160866
397,1.0896474123001099e-07,0.10510545782744884,0.00019625015556812286,0.10530336084775627
398,1.280568540096283e-07,0.10642908606678247,0.00019687600433826447,0.10662735300138593
399,1.4691613614559174e-07,0.10927209700457752,0.00019723200239241123,0.10947090480476618
400,1.5203841030597687e-07,0.10920458403415978,0.00019216095097362995,0.10939827910624444
401,1.2596137821674347e-07,0.10563482996076345,0.00019951886497437954,0.10583614185452461
402,1.2922100722789764e-07,0.10820412705652416,0.00019660592079162598,0.10840198397636414
403,1.41095370054245e-07,0.1069752499461174,0.00019628112204372883,0.10717325191944838
404,1.3597309589385986e-07,0.10653269407339394,0.00019374722614884377,0.1067278259433806
405,1.1897645890712738e-07,0.105724185006693,0.0001973961479961872,0.10592281096614897
406,1.25030055642128e-07,0.1062821529339999,0.00019584083929657936,0.10647959518246353
407,1.3993121683597565e-07,0.10617552301846445,0.0001973870676010847,0.10637457692064345
408,1.2014061212539673e-07,0.1064487339463085,0.00019722594879567623,0.10664746700786054
409,1.0896474123001099e-07,0.10565890511497855,0.0001970499288290739,0.10585733316838741
410,1.150183379650116e-07,0.10686953994445503,0.000196089968085289,0.10706661082804203
411,1.3294629752635956e-07,0.1055101400706917,0.00019120704382658005,0.10570249892771244
412,1.3480894267559052e-07,0.10820129979401827,0.00018760096281766891,0.10839044908061624
413,1.280568540096283e-07,0.106464974116534,0.00019165384583175182,0.1066580309998244
414,1.1385418474674225e-07,0.10630239103920758,0.00019296095706522465,0.1064970470033586
415,2.1490268409252167e-07,0.1067069829441607,0.00018924707546830177,0.10689762607216835
416,1.019798219203949e-07,0.10611478006467223,0.00019026780501008034,0.10630665300413966
417,9.802170097827911e-08,0.10561880189925432,0.00018680398352444172,0.10580696095712483
418,1.180451363325119e-07,0.10604780586436391,0.00019195000641047955,0.10624139802530408
419,1.0896474123001099e-07,0.10526860994286835,0.00019516306929290295,0.105465057073161
420,1.4202669262886047e-07,0.10607435600832105,0.00019622500985860825,0.10627195588313043
421,1.2689270079135895e-07,0.10576316597871482,0.00018874695524573326,0.10595325520262122
422,1.180451363325119e-07,0.10681119584478438,0.00019296817481517792,0.1070054629817605
423,1.3899989426136017e-07,0.10531952208839357,0.00019341986626386642,0.10551398200914264
424,1.3387762010097504e-07,0.10657498706132174,0.00019227387383580208,0.10676856013014913
425,9.19681042432785e-08,0.10637303395196795,0.00018784613348543644,0.10656198812648654
426,9.313225746154785e-08,0.10757133807055652,0.00019206199795007706,0.10776483290828764
427,1.2386590242385864e-07,0.10667639598250389,0.0001897930633276701,0.10686747008003294
428,1.210719347000122e-07,0.10714480001479387,0.00019207014702260494,0.10733793582767248
429,1.2991949915885925e-07,0.10558858583681285,0.00019266200251877308,0.10578258195891976
430,1.0407529771327972e-07,0.1064205791335553,0.0001885711681097746,0.1066105559002608
431,1.4901161193847656e-07,0.10576814785599709,0.000186525983735919,0.10595618793740869
432,1.0081566870212555e-07,0.10856920992955565,0.00019073812291026115,0.1087614179123193
433,1.2014061212539673e-07,0.10601191991008818,0.00018892507068812847,0.10620224289596081
434,1.2898817658424377e-07,0.1060671650338918,0.00018452806398272514,0.10625299601815641
435,1.3690441846847534e-07,0.10696361307054758,0.00019137701019644737,0.10715636890381575
436,1.4598481357097626e-07,0.10634035081602633,0.00018672109581530094,0.10652834293432534
437,1.341104507446289e-07,0.1053461511619389,0.00018799793906509876,0.10553570906631649
438,1.0686926543712616e-07,0.10687478887848556,0.00019189994782209396,0.10706786578521132
439,1.3294629752635956e-07,0.10745643801055849,0.00019026687368750572,0.10764794610440731
440,2.76835635304451e-07,0.10768111585639417,0.00018921098671853542,0.10787178203463554
441,1.1594966053962708e-07,0.10512177320197225,0.00019211601465940475,0.10531522915698588
442,1.150183379650116e-07,0.10587190394289792,0.000195241067558527,0.10606824094429612
443,1.1897645890712738e-07,0.10489606787450612,0.00019508600234985352,0.10509251500479877
444,1.1897645890712738e-07,0.10573775507509708,0.0001945050898939371,0.10593374888412654
445,1.2898817658424377e-07,0.10593862715177238,0.00019220192916691303,0.1061321219895035
446,1.2689270079135895e-07,0.10632457793690264,0.0001931288279592991,0.10651887906715274
447,1.501757651567459e-07,0.10778869711793959,0.00019319611601531506,0.10798378800973296
448,1.7904676496982574e-07,0.1057845379691571,0.0001894840970635414,0.10597530915401876
449,1.25030055642128e-07,0.10538843413814902,0.0001880810596048832,0.10557802906259894
450,1.3504177331924438e-07,0.10815304587595165,0.0001860989723354578,0.1083409870043397
451,1.2293457984924316e-07,0.10643892711959779,0.00018892507068812847,0.10662922193296254
452,1.5203841030597687e-07,0.10588502907194197,0.00019458006136119366,0.10608098516240716
453,1.4086253941059113e-07,0.10529433097690344,0.00019328296184539795,0.10548889311030507
454,9.802170097827911e-08,0.1061006139498204,0.00019279192201793194,0.106294646859169
455,1.5296973288059235e-07,0.10517145809717476,0.00019298400729894638,0.10536574199795723
456,1.41095370054245e-07,0.10601144889369607,0.00018804194405674934,0.10620072181336582
457,1.150183379650116e-07,0.10562627320177853,0.00018912088125944138,0.10581665905192494
458,1.1594966053962708e-07,0.10591734712943435,0.00019436399452388287,0.10611354210413992
459,1.57160684466362e-07,0.10516836680471897,0.00019225617870688438,0.10536230192519724
460,1.441221684217453e-07,0.1077247851062566,0.00019421102479100227,0.107920654816553
461,1.2782402336597443e-07,0.10684450785629451,0.00019499589689075947,0.10704118805006146
462,1.0710209608078003e-07,0.10632647899910808,0.00018686405383050442,0.10651488695293665
463,1.3597309589385986e-07,0.10630163387395442,0.0001881169155240059,0.10649122088216245
464,1.471489667892456e-07,0.10761691303923726,0.0001934568863362074,0.10781172616407275
465,1.2083910405635834e-07,0.10557502205483615,0.00019142287783324718,0.10576814785599709
466,1.0291114449501038e-07,0.10976465209387243,0.00019122706726193428,0.10995700396597385
467,1.3387762010097504e-07,0.10892312787473202,0.00018751109018921852,0.10911221103742719
468,1.3387762010097504e-07,0.10701230308040977,0.00018941983580589294,0.10720331687480211
469,1.0803341865539551e-07,0.10799330822192132,0.00019244616851210594,0.10818732785992324
470,9.313225746154785e-08,0.10760386218316853,0.00019026990048587322,0.10779556399211287
471,1.2316741049289703e-07,0.10567216505296528,0.00019803806208074093,0.10587148903869092
472,2.698507159948349e-07,0.10635889880359173,0.00019350997172296047,0.1065543198492378
473,1.3504177331924438e-07,0.10672809788957238,0.0002019209787249565,0.10693169082514942
474,1.2898817658424377e-07,0.10615636198781431,0.00019241287373006344,0.10634991899132729
475,1.3899989426136017e-07,0.10598107310943305,0.0001944540999829769,0.10617724293842912
476,1.2083910405635834e-07,0.10570074710994959,0.0001964629627764225,0.10589875793084502
477,1.3387762010097504e-07,0.10548102902248502,0.00019688112661242485,0.10567947896197438
478,1.1711381375789642e-07,0.10584395192563534,0.00019626598805189133,0.10604147403500974
479,1.501757651567459e-07,0.10553580592386425,0.00020107091404497623,0.10573838907293975
480,1.3993121683597565e-07,0.10693682287819684,0.00019507715478539467,0.10713359899818897
481,1.41095370054245e-07,0.10556570487096906,0.00019506318494677544,0.10576264490373433
482,1.2479722499847412e-07,0.10627168486826122,0.00019062613137066364,0.10646345280110836
483,1.4901161193847656e-07,0.10531151900067925,0.00019515515305101871,0.1055083500687033
484,1.4691613614559174e-07,0.10632201586849988,0.00019493396393954754,0.10651852888986468
485,1.5296973288059235e-07,0.10583315207622945,0.00019415910355746746,0.10602850187569857
486,1.0803341865539551e-07,0.10586046986281872,0.00019373907707631588,0.10605537611991167
487,3.520399332046509e-07,0.10586667177267373,0.00021054898388683796,0.10607917816378176
488,1.6693957149982452e-07,0.10730331810191274,0.00019172183237969875,0.10749671491794288
489,1.2014061212539673e-07,0.10616923402994871,0.0001902028452605009,0.1063610811252147
490,1.180451363325119e-07,0.10727152996696532,0.00019352813251316547,0.1074664790648967
491,9.685754776000977e-08,0.10688546113669872,0.0001903618685901165,0.10707717388868332
492,1.5296973288059235e-07,0.10721273394301534,0.00019222497940063477,0.1074065649881959
493,1.0104849934577942e-07,0.10704021179117262,0.00019249902106821537,0.1072339708916843
494,1.0291114449501038e-07,0.11035477486439049,0.00019218004308640957,0.11054861079901457
495,1.5902332961559296e-07,0.10650651203468442,0.000191620085388422,0.10669912677258253
496,2.0605511963367462e-07,0.10620689601637423,0.0001942210365086794,0.10640247608534992
497,1.0803341865539551e-07,0.10664893197827041,0.00019327900372445583,0.10684368805959821
498,1.210719347000122e-07,0.10731242597103119,0.00018599210307002068,0.10749998688697815
499,1.341104507446289e-07,0.10595861007459462,0.00019030412659049034,0.10615020897239447
500,1.5390105545520782e-07,0.10600854293443263,0.00019408180378377438,0.10620417888276279
501,1.3597309589385986e-07,0.10589327896013856,0.000198072986677289,0.10609302599914372
502,1.4202669262886047e-07,0.10591386398300529,0.00018879282288253307,0.10610423190519214
503,1.0896474123001099e-07,0.1055705170147121,0.00019522011280059814,0.10576705611310899
504,1.4901161193847656e-07,0.10679190093651414,0.0001931479200720787,0.10698660486377776
505,1.1106021702289581e-07,0.10687911789864302,0.0001873900182545185,0.10706774587742984
506,1.280568540096283e-07,0.10597239481285214,0.00018734997138381004,0.10616136295720935
507,1.57160684466362e-07,0.10737948305904865,0.00018439185805618763,0.10756510007195175
508,1.3597309589385986e-07,0.10607374808751047,0.0001920829527080059,0.10626726993359625
509,1.210719347000122e-07,0.10461188293993473,0.0001920310314744711,0.10480548394843936
510,2.5704503059387207e-07,0.10598736605606973,0.0001968001015484333,0.1061856490559876
511,1.150183379650116e-07,0.10571214999072254,0.00018966710194945335,0.10590333491563797
512,1.6298145055770874e-07,0.10630434984341264,0.00018885196186602116,0.10649442207068205
513,1.2689270079135895e-07,0.10635433881543577,0.00019839312881231308,0.10655405512079597
514,1.25030055642128e-07,0.10629925294779241,0.00018863496370613575,0.10648961109109223
515,1.2200325727462769e-07,0.10549285402521491,0.00019171019084751606,0.1056857539806515
516,2.2887252271175385e-07,0.10603554802946746,0.00019181706011295319,0.10622911411337554
517,1.501757651567459e-07,0.10589978913776577,0.0001967521384358406,0.10609795013442636
518,1.3993121683597565e-07,0.10572208394296467,0.00019109202548861504,0.10591425909660757
519,1.1594966053962708e-07,0.1055495678447187,0.00019550486467778683,0.10574689880013466
520,1.618172973394394e-07,0.10638011689297855,0.00019670301117002964,0.1065780099015683
521,1.1594966053962708e-07,0.10532854404300451,0.0001972750760614872,0.10552706592716277
522,1.0989606380462646e-07,0.10628181882202625,0.00019904691725969315,0.10648236819542944
523,1.501757651567459e-07,0.10602028714492917,0.00019576982595026493,0.10621756594628096
524,1.4994293451309204e-07,0.10604196088388562,0.0001982401590794325,0.10624177288264036
525,1.5599653124809265e-07,0.10673210397362709,0.0001948780845850706,0.10692834598012269
526,1.2898817658424377e-07,0.10756957996636629,0.00020286301150918007,0.10777393006719649
527,1.371372491121292e-07,0.10696182399988174,0.00019820081070065498,0.10716171306557953
528,1.380685716867447e-07,0.10713763907551765,0.0001976878847926855,0.10733711812645197
529,1.210719347000122e-07,0.10600630100816488,0.00019253301434218884,0.10620008991099894
530,1.019798219203949e-07,0.10737238894216716,0.00019807484932243824,0.10757209989242256
531,1.4691613614559174e-07,0.10568441916257143,0.0001989870797842741,0.10588486003689468
532,1.4016404747962952e-07,0.10583268408663571,0.00020032399334013462,0.1060342499986291
533,1.41095370054245e-07,0.10532108787447214,0.0001945591066032648,0.10551728494465351
534,1.341104507446289e-07,0.10674222302623093,0.00019261706620454788,0.10693634604103863
535,1.2083910405635834e-07,0.105450923088938,0.00019177119247615337,0.10564455785788596
536,1.8300488591194153e-07,0.10641775303520262,0.00018970691598951817,0.10660888883285224
537,1.1199153959751129e-07,0.10520530794747174,0.00019296794198453426,0.10539944097399712
538,1.1106021702289581e-07,0.10556880105286837,0.00019649695605039597,0.10576690291054547
539,1.1990778148174286e-07,0.10521724005229771,0.00019486690871417522,0.10541742201894522
540,1.511070877313614e-07,0.10522799915634096,0.00019515096209943295,0.105425288900733
541,1.9604340195655823e-07,0.10558962495997548,0.00019029178656637669,0.1057812049984932
542,1.4598481357097626e-07,0.10533411288633943,0.0001888780388981104,0.10552472388371825
543,1.0710209608078003e-07,0.10514114703983068,0.0001927891280502081,0.10533540998585522
544,1.4808028936386108e-07,0.10519636492244899,0.0001926932018250227,0.10539039992727339
545,1.1315569281578064e-07,0.10505300597287714,0.00019437400624155998,0.10524872085079551
546,1.150183379650116e-07,0.10494250385090709,0.00019157701171934605,0.10513535491190851
547,1.3993121683597565e-07,0.10471630399115384,0.00019967579282820225,0.10491728503257036
548,3.909226506948471e-07,0.10556894494220614,0.0001943719107657671,0.1057650491129607
549,1.5320256352424622e-07,0.10484273987822235,0.0001924079842865467,0.10503637488000095
550,9.499490261077881e-08,0.10550677892751992,0.00018940703012049198,0.10569723206572235
551,1.0104849934577942e-07,0.10588038992136717,0.00019237189553678036,0.1060739210806787
552,1.2898817658424377e-07,0.10652700602076948,0.00019220099784433842,0.10672045801766217
553,1.2689270079135895e-07,0.10537262400612235,0.00019811722449958324,0.10557194519788027
554,1.240987330675125e-07,0.1057314861100167,0.00019789114594459534,0.1059305788949132
555,1.548323780298233e-07,0.10552380490116775,0.00019252393394708633,0.10571773792617023
556,1.41095370054245e-07,0.1061811139807105,0.0001950098667293787,0.10637755692005157
557,1.25030055642128e-07,0.1051702480763197,0.0001982022076845169,0.10536972316913307
558,1.2898817658424377e-07,0.10533275897614658,0.0001966098789125681,0.10553081380203366
559,1.0710209608078003e-07,0.10540162399411201,0.00018729502335190773,0.10559019702486694
560,1.3690441846847534e-07,0.10590209299698472,0.00019296212121844292,0.10609671496786177
561,1.0989606380462646e-07,0.10492336004972458,0.00019234512001276016,0.1051169759593904
562,1.1082738637924194e-07,0.10537702892906964,0.00019462499767541885,0.10557302995584905
563,1.5902332961559296e-07,0.10644678096286952,0.00022224895656108856,0.10667103016749024
564,1.8207356333732605e-07,0.10569702880457044,0.00019432906992733479,0.10589312086813152
565,1.3504177331924438e-07,0.10496931592933834,0.00019694678485393524,0.1051679109223187
566,1.3597309589385986e-07,0.10541710606776178,0.00019183801487088203,0.10561003792099655
567,1.1012889444828033e-07,0.10513819986954331,0.0001955509651452303,0.10533494502305984
568,1.2689270079135895e-07,0.10520897898823023,0.00019785994663834572,0.10540824010968208
569,1.1106021702289581e-07,0.10559403896331787,0.00019666505977511406,0.10579206491820514
570,1.2596137821674347e-07,0.10525152296759188,0.00019169505685567856,0.10544431302696466
571,1.240987330675125e-07,0.104763254057616,0.00019253883510828018,0.10495720314793289
572,1.2596137821674347e-07,0.10651691607199609,0.00019489508122205734,0.10671323607675731
573,1.2293457984924316e-07,0.10517682111822069,0.00019376096315681934,0.10537189105525613
574,1.1897645890712738e-07,0.10517305112443864,0.00019569601863622665,0.10537026496604085
575,9.499490261077881e-08,0.10479798703454435,0.0001971251331269741,0.10499648912809789
576,8.498318493366241e-08,0.10561695299111307,0.0001962650567293167,0.1058143728878349
577,1.1199153959751129e-07,0.1051111628767103,0.00019504292868077755,0.10530762700363994
578,1.0989606380462646e-07,0.10594460810534656,0.0001954459585249424,0.10614164499565959
579,1.3387762010097504e-07,0.10484297596849501,0.0001943300012499094,0.10503882705233991
580,2.130400389432907e-07,0.10600548516958952,0.0001948599237948656,0.10620156093500555
581,1.8603168427944183e-07,0.10508128115907311,0.0001963670365512371,0.10527936299331486
582,1.1711381375789642e-07,0.10493101901374757,0.00019650300964713097,0.10512884077616036
583,1.1897645890712738e-07,0.10474235308356583,0.00019579008221626282,0.10493923211470246
584,1.1711381375789642e-07,0.10526663600467145,0.0001934210304170847,0.1054615278262645
585,9.406358003616333e-08,0.10490008094348013,0.00019298004917800426,0.10509431711398065
586,8.987262845039368e-08,0.1057118319440633,0.00019882596097886562,0.10591199900954962
587,1.5902332961559296e-07,0.10467750090174377,0.00019399705342948437,0.10487307887524366
588,1.1199153959751129e-07,0.10673437803052366,0.0001948240678757429,0.10693090804852545
589,7.986091077327728e-08,0.109157474944368,0.00019075488671660423,0.10934960911981761
590,1.4808028936386108e-07,0.10666477400809526,0.00019549601711332798,0.10686203395016491
591,1.3294629752635956e-07,0.10672218818217516,0.0001914091408252716,0.10691494191996753
592,1.4691613614559174e-07,0.10590236308053136,0.00019057700410485268,0.10609448119066656
593,1.0011717677116394e-07,0.10493796109221876,0.0001930808648467064,0.10513242706656456
594,1.1408701539039612e-07,0.1053920139092952,0.0001921819057315588,0.1055854638107121
595,1.4901161193847656e-07,0.10497540584765375,0.00019527808763086796,0.10517224203795195
596,1.3993121683597565e-07,0.10538678895682096,0.00019901897758245468,0.10558692296035588
597,1.1385418474674225e-07,0.10468358499929309,0.00019677006639540195,0.10488170199096203
598,1.2596137821674347e-07,0.10484097292646766,0.0002008550800383091,0.10504346992820501
599,9.709037840366364e-08,0.1045205642003566,0.00018648989498615265,0.1047082010190934
600,1.5599653124809265e-07,0.10486793098971248,0.00019060587510466576,0.10505991405807436
601,9.289942681789398e-08,0.10682059405371547,0.000189267098903656,0.10701166884973645
602,1.0407529771327972e-07,0.10581951006315649,0.0001935209147632122,0.10601434018462896
603,1.1292286217212677e-07,0.10529513703659177,0.00018991786055266857,0.1054867128841579
604,2.100132405757904e-07,0.10470884595997632,0.0001908070407807827,0.10490114404819906
605,1.1012889444828033e-07,0.10533749707974494,0.00018757791258394718,0.10552660911343992
606,9.220093488693237e-08,0.10459783603437245,0.00018827593885362148,0.10478723491542041
607,8.102506399154663e-08,0.10455270484089851,0.00019005616195499897,0.10474416613578796
608,1.2898817658424377e-07,0.10621308791451156,0.00018906290642917156,0.1064034381415695
609,1.25030055642128e-07,0.10485676513053477,0.00019584083929657936,0.10505399713292718
610,1.0593794286251068e-07,0.10506866592913866,0.00019847811199724674,0.10526873078197241
611,1.4016404747962952e-07,0.10450929403305054,0.00019510812126100063,0.10470564081333578
612,2.039596438407898e-07,0.10515060694888234,0.00019885203801095486,0.10535090113990009
613,1.341104507446289e-07,0.10453604394569993,0.00019311904907226562,0.10473081306554377
614,1.1897645890712738e-07,0.10542149795219302,0.00019345316104590893,0.10561610898002982
615,8.917413651943207e-08,0.10520043107680976,0.00019322498701512814,0.10539507400244474
616,1.3597309589385986e-07,0.10535154305398464,0.00019832304678857327,0.10555130196735263
617,9.802170097827911e-08,0.1051217729691416,0.000196108128875494,0.10531917004846036
618,1.0989606380462646e-07,0.10519239096902311,0.00019489298574626446,0.10538857383653522
619,1.4901161193847656e-07,0.10509398207068443,0.00019304989837110043,0.10528832790441811
620,2.300366759300232e-07,0.10676591121591628,0.00018686708062887192,0.10695438995026052
621,1.471489667892456e-07,0.10456172795966268,0.00019448506645858288,0.10475735715590417
622,1.210719347000122e-07,0.10632021795026958,0.00019714306108653545,0.10651859291829169
623,1.1012889444828033e-07,0.10485783312469721,0.00019226502627134323,0.1050516739487648
624,1.9487924873828888e-07,0.10518767591565847,0.00019659800454974174,0.10538600105792284
625,1.1199153959751129e-07,0.10458060912787914,0.00019645295105874538,0.10477860900573432
626,1.2898817658424377e-07,0.10550006106495857,0.00019343197345733643,0.10569507908076048
627,1.6810372471809387e-07,0.10431932401843369,0.00019823596812784672,0.10451866593211889
628,1.4994293451309204e-07,0.10557951405644417,0.00019717589020729065,0.1057780731935054
629,8.89413058757782e-08,0.1046961909160018,0.00019269087351858616,0.10489015211351216
630,1.180451363325119e-07,0.10451270081102848,0.00019389204680919647,0.10470821289345622
631,1.0291114449501038e-07,0.10424523614346981,0.0001923691015690565,0.1044391649775207
632,1.4202669262886047e-07,0.10497346590273082,0.0001940620131790638,0.10516888881102204
633,1.1897645890712738e-07,0.10467830393463373,0.00019272416830062866,0.10487246490083635
634,9.895302355289459e-08,0.10531319188885391,0.0001873259898275137,0.10550187481567264
635,2.1513551473617554e-07,0.10454284795559943,0.00019092182628810406,0.10473518585786223
636,1.4598481357097626e-07,0.10525697516277432,0.00018821819685399532,0.10544680501334369
637,1.441221684217453e-07,0.104430923005566,0.0001935930922627449,0.10462608002126217
638,2.1513551473617554e-07,0.10530457901768386,0.00019290507771074772,0.10549890110269189
639,1.25030055642128e-07,0.10549346986226737,0.00019276607781648636,0.10568810487166047
640,1.5995465219020844e-07,0.10541678499430418,0.00019968906417489052,0.10561773716472089
641,1.2712553143501282e-07,0.10463454597629607,0.00019420799799263477,0.10483386996202171
642,1.2596137821674347e-07,0.10455837799236178,0.00019269995391368866,0.10475251893512905
643,1.317821443080902e-07,0.104886454064399,0.000192639185115695,0.10508075193502009
644,1.3294629752635956e-07,0.10552886594086885,0.00019310112111270428,0.10572341899387538
645,1.2200325727462769e-07,0.10439349291846156,0.0001971630845218897,0.1045920189935714
646,1.3993121683597565e-07,0.10505476105026901,0.00019309786148369312,0.10524933086708188
647,1.0617077350616455e-07,0.10452450602315366,0.00019787903875112534,0.10472376900725067
648,1.2200325727462769e-07,0.10496632196009159,0.000194871099665761,0.10516263009048998
649,1.0617077350616455e-07,0.10564724798314273,0.0001949649304151535,0.10584387090057135
650,1.0617077350616455e-07,0.1050959259737283,0.0001955570187419653,0.1052927621640265
651,1.3899989426136017e-07,0.10459779412485659,0.00019942782819271088,0.10479854000732303
652,1.3504177331924438e-07,0.10564979491755366,0.00020770588889718056,0.10585939697921276
653,1.1408701539039612e-07,0.10613260488025844,0.00019973982125520706,0.106333761010319
654,1.4016404747962952e-07,0.10577757214196026,0.000193112064152956,0.10597199201583862
655,1.1688098311424255e-07,0.10529075097292662,0.0001977349165827036,0.10548983607441187
656,2.2584572434425354e-07,0.10580712603405118,0.00019386387430131435,0.10600273218005896
657,1.0989606380462646e-07,0.10548810102045536,0.0001904829405248165,0.10567960701882839
658,1.3387762010097504e-07,0.10775913600809872,0.0001946580596268177,0.10795551491901278
659,1.5087425708770752e-07,0.10809296602383256,0.00019356398843228817,0.10828787903301418
660,1.5296973288059235e-07,0.10624527698382735,0.000190025195479393,0.10643682186491787
661,2.139713615179062e-07,0.10617395606823266,0.00019616307690739632,0.10637154406867921
662,1.3085082173347473e-07,0.10657182219438255,0.00019579008221626282,0.10676896199584007
663,1.1408701539039612e-07,0.10565862199291587,0.00019717984832823277,0.10585721721872687
664,1.6903504729270935e-07,0.10563855618238449,0.00019679591059684753,0.10583682800643146
665,1.1292286217212677e-07,0.1058422620408237,0.00019646110013127327,0.10604001488536596
