query_keyframe_id,valid_overlap_query,positive_count,nearest_positive_distance_m
475,True,12,0.26533189286076325
476,True,12,0.11721478346098377
477,True,12,0.0626110614003546
478,True,12,0.09674571338305954
479,True,12,0.13261325820363043
480,True,12,0.15736423520304285
481,True,12,0.19405390626115956
482,True,13,0.2711658972950468
483,True,13,0.35542964059555426
484,True,13,0.39009136073539646
485,True,13,0.2680589522274488
486,True,13,0.209115411452171
487,True,13,0.19378778260828625
488,True,13,0.23866925221069515
489,True,13,0.30362108689802675
490,True,13,0.318539943042598
491,True,13,0.3063642592067013
492,True,13,0.3310028554083899
493,True,14,0.423491792445481
494,True,13,0.5216313684227356
495,True,13,0.42383848864724954
496,True,13,0.4817593281990094
497,True,15,0.552985674830904
498,True,16,0.5449092679029442
499,True,16,0.502949046405845
500,True,15,0.5497433607191102
501,True,15,0.6603803763440516
502,True,16,0.632730093735531
503,True,16,0.604561588710257
504,True,16,0.6705760459175296
505,True,15,0.6933253943062513
506,True,16,0.7090845287798058
507,True,16,0.7589381472193524
508,True,15,0.8118272562668694
509,True,16,0.7809230589855195
510,True,16,0.8183001408422186
511,True,16,0.9059525047646548
512,True,17,0.850329137253926
513,True,17,0.8596572111053197
514,True,16,0.9102283653560977
515,True,14,0.8978627693078541
516,True,13,0.9092548763519807
517,True,13,0.9860918298454795
518,True,14,1.038656220534143
519,True,13,1.043123527369444
520,True,14,1.057292583484012
521,True,14,1.0734663878544772
522,True,14,1.0791077757643024
523,True,14,1.1556700088243037
524,True,14,1.125479189673029
525,True,14,1.1272220581008132
526,True,15,1.152855019285966
527,True,14,1.2113350132590655
528,True,14,1.1830810011440798
529,True,14,1.180315997513179
530,True,13,1.1757191102992985
531,True,16,1.2096403466377477
532,True,20,1.259477861239399
533,True,21,1.285369669806924
534,True,21,1.4476544375772962
535,True,24,1.611115896660478
536,True,24,1.8013426212612806
537,True,23,1.7317118256847777
538,True,24,1.270612931897223
539,True,24,0.8176343360399547
540,True,24,0.4786461603757712
541,True,23,0.4125040222844857
542,True,23,0.7148909427125547
543,True,22,1.0583555469848274
544,True,22,1.2128936191157398
545,True,21,1.6318033333778479
546,True,19,1.785646879128177
547,True,19,1.7888758250933343
548,True,15,1.913919449610799
549,True,16,1.941635060908678
550,True,16,1.9635657701611662
551,True,15,1.9368146288744976
552,True,16,1.874277105928916
553,True,16,1.7959222957110437
554,True,15,1.6843990399858717
555,True,15,1.5539074860584352
556,True,16,1.4051222104400098
557,True,15,1.2614025820034216
558,True,15,1.1432002956483098
559,True,15,1.018017132235944
560,True,15,0.9483871668101168
561,True,15,0.8004812711716774
562,True,14,0.8005028635385425
563,True,14,0.8547811265659797
564,True,14,0.7883035144394474
565,True,14,0.8000672089749161
566,True,14,0.8536422641453602
567,True,13,0.8391209816320968
568,True,14,0.8588339979810422
569,True,14,0.9114280570601908
570,True,14,0.983327495566859
571,True,14,1.0917026580698819
572,True,14,1.1292788137111036
573,True,14,1.186721768598079
574,True,14,1.222680677978302
575,True,14,1.2295865698618278
576,True,13,1.2441637930031941
577,True,13,1.2335274057515642
578,True,13,1.2436019126407767
579,True,14,1.2395131190781108
580,True,13,1.242272943371821
581,True,14,1.2571127615069184
582,True,13,1.2854899644117463
583,True,14,1.366575998623206
584,True,14,1.3818301236294281
585,True,14,1.4043824025909675
586,True,14,1.4170152223497638
587,True,14,1.4383305550033259
588,True,14,1.4737587055174526
589,True,14,1.4950106564352295
590,True,14,1.5277405913844453
591,True,14,1.443624388565302
592,True,15,1.3377410539925734
593,True,15,1.2570467775468153
594,True,14,1.1910479500501343
595,True,15,1.1022473922975093
596,True,15,1.0855063582633036
597,True,15,1.0932176841103052
598,True,15,1.1116734766105532
599,True,15,1.1449335080175587
600,True,14,1.1702830464046623
601,True,14,1.2254208616458413
602,True,15,1.188727271785206
603,True,15,1.1601359752509817
604,True,15,1.137887895321255
605,True,15,1.1382979665765611
606,True,15,1.1739939156686297
607,True,15,1.1748730507649066
608,True,15,1.2195517136113547
609,True,15,1.2616771505682176
610,True,15,1.2733224445856066
611,True,15,1.3156040140584069
612,True,15,1.2870858670550096
613,True,14,1.222487895971679
614,True,15,1.1587847418852286
615,True,15,1.1022362613306205
616,True,15,1.0637864556052146
617,True,14,1.0421401404691233
618,True,13,1.0244135914484367
619,True,14,1.0386313743396207
620,True,14,1.0603215887334927
621,True,14,1.0803840804915774
622,True,14,1.1153218257057922
623,True,14,1.1450852436468357
624,True,13,1.1655618685306035
625,True,14,1.1934854002797513
626,True,14,1.2068273311655786
627,True,14,1.1944545195602825
628,True,14,1.1862183894951548
629,True,15,1.173315805957035
630,True,15,1.1346813402247637
631,True,15,1.093209873312418
632,True,16,1.053965415445008
633,True,15,1.1074833099092105
634,True,16,1.099620550229149
635,True,16,1.106049109746852
636,True,16,1.1334561599371848
637,True,17,1.097524382534504
638,True,16,1.0902613884329546
639,True,16,1.0644351497008615
640,True,17,1.0179833277772334
641,True,17,1.0260257134767272
642,True,16,1.0328285755961648
643,True,17,0.9662004572028025
644,True,16,0.956113240585296
645,True,17,0.9067505293696402
646,True,16,0.9067880905139594
647,True,17,0.8759099852433299
648,True,17,0.8238208349967081
649,True,17,0.8494086770295954
650,True,17,0.6698303331568058
651,True,17,0.5043260100404556
652,True,18,0.3619281648920082
653,True,18,0.15918638501869864
654,True,18,0.044629600928767686
655,True,19,0.20198395104879727
656,True,18,0.013966283250691689
657,True,18,0.17762995314525704
658,True,23,0.4069944976547314
659,True,25,0.6587414218725692
660,True,26,0.9568579102359285
661,True,26,1.34730081502577
662,True,27,1.8367040533896988
663,True,27,2.078914836650933
664,True,25,1.6279810447312901
665,True,24,1.2866984419659924
666,True,22,1.0245873342374439
667,True,18,0.7452064455764306
668,True,16,0.5530828610447638
669,True,15,0.3431491253925373
670,True,15,0.26631187923758115
671,True,16,0.22209135003602307
672,True,16,0.21736271033527588
673,True,15,0.2736117018768271
674,True,16,0.3797569086774497
675,True,16,0.4250982733622087
676,True,16,0.36318970001930295
677,True,16,0.34546915075645374
678,True,15,0.30986363803744665
679,True,15,0.3248245473766774
680,True,15,0.37323594731824783
681,True,14,0.4461498198963786
682,True,13,0.2941913885244079
683,True,13,0.1590142569200543
684,True,13,0.13549885822354504
685,True,13,0.19346700215639495
686,True,13,0.3290963522226634
687,True,13,0.26609021598312055
688,True,12,0.06419396378362906
689,True,13,0.3478544477769026
690,True,13,0.1991992673914604
691,True,13,0.05664081992815851
692,True,12,0.2680933494083702
693,True,12,0.33853929490908075
694,True,12,0.09156064126765863
695,True,11,0.08644845587093929
696,True,12,0.1496398581636399
697,True,12,0.11536895461460979
698,True,12,0.16613615991229877
699,True,12,0.37576406098822324
700,True,11,0.44440207737222487
701,True,11,0.2606275184301722
702,True,11,0.1462611355235513
703,True,11,0.239968541315439
704,True,11,0.3474015968270279
705,True,11,0.458038848772222
706,True,11,0.2457740339321157
707,True,10,0.25069522329763116
708,True,10,0.4762167646372425
709,True,11,0.3673918996167966
710,True,11,0.2456582096384691
711,True,11,0.30908482816531385
712,True,10,0.4926089398838429
713,True,10,0.4972429909947613
714,True,10,0.38162635160870195
715,True,11,0.3858746081461828
716,True,11,0.49175634447150623
717,True,10,0.608259148891549
718,True,10,0.4550048811112175
719,True,11,0.3850234356195722
720,True,11,0.39089126404794106
721,True,11,0.409115926131339
722,True,11,0.420491986661288
723,True,11,0.4804158184970699
724,True,11,0.6074917382055949
725,True,10,0.5221660658084699
726,True,11,0.47698739457119116
727,True,11,0.4565836346149913
728,True,11,0.4407900485770528
729,True,11,0.4058963473259392
730,True,11,0.4488092767340264
731,True,12,0.5769359065367728
732,True,11,0.5716341107244142
733,True,11,0.42425673248648615
734,True,11,0.3918424412685164
735,True,11,0.4373345973481385
736,True,11,0.4918567886327909
737,True,11,0.524894845322188
738,True,12,0.382642502472808
739,True,11,0.3433484170534866
740,True,11,0.4076998035415594
741,True,12,0.5018737923370332
742,True,12,0.46062712044660803
743,True,11,0.3848483269937919
744,True,12,0.4294770534801679
745,True,12,0.5965096171718279
746,True,11,0.4439967257344488
747,True,11,0.4376764600751127
748,True,12,0.5201725225219344
749,True,11,0.4857639947941827
750,True,11,0.4050654049987707
751,True,11,0.44043285479303984
752,True,12,0.5180255674705191
753,True,12,0.4908377333038857
754,True,11,0.43351458967201884
755,True,12,0.5634201146039097
756,True,12,0.5172506048818124
757,True,11,0.46988566237782253
758,True,11,0.5296703355610168
759,True,12,0.6273672221422122
760,True,12,0.698533495302939
761,True,11,0.6609224450347478
762,True,11,0.5711277470160161
763,True,11,0.66224677838793
764,True,11,0.6338923235249458
765,True,11,0.5513020475963846
766,True,11,0.5165754059119573
767,True,11,0.5891030166572855
768,True,11,0.5871751916651815
769,True,11,0.3770123146948518
770,True,11,0.3121723848906246
771,True,11,0.3671680480043819
772,True,11,0.46248874771519655
773,True,11,0.27169740697743905
774,True,11,0.27456076893756504
775,True,11,0.4044657894638715
776,True,11,0.40721647710092623
777,True,12,0.25811378396008633
778,True,12,0.23241884562629067
779,True,12,0.32334018422812366
780,True,13,0.4891885547416088
781,True,13,0.3924135075662813
782,True,13,0.32460773180840335
783,True,14,0.35787635603545914
784,True,13,0.372372662937353
785,True,13,0.37791693942791676
786,True,13,0.38857761524871065
787,True,14,0.356219603964534
788,True,14,0.3205262528845661
789,True,13,0.4103390453734785
790,True,13,0.37991696330762315
791,True,14,0.29798309443849885
792,True,13,0.2545122822613042
793,True,14,0.44293875039995323
794,True,13,0.25045612850264243
795,True,13,0.21676390712882007
796,True,13,0.2432712473504666
797,True,13,0.3118148980397023
798,True,13,0.3150204678251612
799,True,14,0.2780688317627245
800,True,13,0.20593316809502352
801,True,13,0.04626126986095866
802,True,13,0.1850964156896965
803,True,14,0.3730704723502907
804,True,13,0.20529905983721194
805,True,13,0.13192844676151452
806,True,13,0.08792827879080245
807,True,13,0.15304643714379618
808,True,14,0.3797381201779083
809,True,13,0.22704903453387487
810,True,13,0.16925823886903005
811,True,13,0.2897276010294785
812,True,14,0.3957013071727012
813,True,14,0.3209189505288969
814,True,14,0.17956124540114074
815,True,14,0.3610829455952622
816,True,15,0.2478678728818023
817,True,15,0.14129898663811244
818,True,15,0.15030904293570826
819,True,16,0.18559553946759932
820,True,16,0.23910752060933918
821,True,16,0.27352833313682245
822,True,17,0.20037911791280966
823,True,17,0.1044959424926853
824,True,16,0.09869582303156045
825,True,17,0.18128292958485787
826,True,17,0.23908746492120606
827,True,18,0.3600184090610366
828,True,18,0.24598194335994492
829,True,18,0.29440713381409783
830,True,18,0.2982195830247359
831,True,17,0.25740315161849253
832,True,17,0.30576056520437184
833,True,18,0.3170410544171621
834,True,18,0.3112555170855482
835,True,18,0.3123310584814928
836,True,18,0.3137986013628136
837,True,18,0.3137914106063111
838,True,18,0.34180395228133537
839,True,18,0.36201993398339666
840,True,17,0.2692410641081854
841,True,18,0.2872304738929395
842,True,18,0.11768293668229003
843,True,18,0.13691489213238248
844,True,19,0.27179382052425827
845,True,19,0.357775325678698
846,True,25,0.6787927854465684
847,True,27,1.011145075867577
848,True,28,1.4599900783843571
849,True,31,2.013089703169056
850,True,31,2.753808918195625
851,True,30,3.4031188363903375
852,True,30,3.9325751559837907
853,True,27,4.209688909990206
854,True,28,4.069062682845609
855,True,29,3.7784885861362536
856,True,30,3.372429477142563
857,True,31,3.0094718429731975
858,True,31,2.623008240906068
859,True,30,2.223579170737806
860,True,30,1.6601940196057519
861,True,25,0.8609123055914463
862,True,19,0.2541867718511347
863,True,19,0.26786602224411704
864,True,25,0.4982239997004252
865,True,31,0.6434017025621143
866,True,33,0.5881365908613594
867,True,35,0.5045004492875735
868,True,36,0.50900114031133
869,True,37,0.5961422175465992
870,True,38,0.7600661808437332
871,True,40,0.94105825197652
872,True,41,1.2375772892148056
873,True,41,1.5354433777610248
874,True,42,1.961582296735952
875,True,43,1.8127483658566996
876,True,45,1.6561619739563764
877,True,44,1.5820881893333014
878,True,43,1.4104925363575052
879,True,41,1.2164384297747843
880,True,41,1.058908706816565
881,True,39,0.9544268740060917
882,True,39,0.9241599196794282
883,True,37,0.9986396810805013
884,True,35,0.9500140653481053
885,True,34,0.9149426203295616
886,True,34,0.9137244804600552
887,True,33,0.798198784629753
888,True,33,0.782747290503998
889,True,32,0.7264101294591706
890,True,31,0.7095165554524553
891,True,30,0.7145362407905261
892,True,30,0.747365485575806
893,True,29,0.7444395833079477
894,True,29,0.7492430817310044
895,True,27,0.7708364483232336
896,True,26,0.7353454475444242
897,True,25,0.7410676023376255
898,True,23,0.7608708214373244
899,True,22,0.7994176411912352
900,True,21,0.8348035794196933
901,True,21,0.8420399603860372
902,True,21,0.8052157308915681
903,True,20,0.7649175891624254
904,True,19,0.7834272955428857
905,True,18,0.8028388664199345
906,True,18,0.8094721416514377
907,True,18,0.8238956520297231
908,True,19,0.9106428393388969
909,True,19,0.9205114660388204
910,True,19,0.8822430642561068
911,True,20,0.8547995188264662
912,True,19,0.8329108011738221
913,True,18,0.7530439008893166
914,True,19,0.6960541731644225
915,True,19,0.7214095573038268
916,True,19,0.7833469781988913
917,True,19,0.6410958406334344
918,True,18,0.5447004053189222
919,True,17,0.5067853376131063
920,True,17,0.6304391222934277
921,True,17,0.7271694285029662
922,True,17,0.4934863973718257
923,True,17,0.6523877350795061
924,True,17,0.6388816924038001
925,True,17,0.5500428026858071
