loop_id,query_keyframe_id,candidate_keyframe_id,SC_rank,SC_score,GICP_quality,translation_before_m,rotation_before_deg,translation_after_m,rotation_after_deg,robust_weight
84,878,3347,1,0.6795466542243958,0.6601643982352962,155.02668666815927,108.05557415173018,8.268486638375188,41.028288018825386,0.11545992194772337
85,905,3802,1,0.834641695022583,0.716523471172095,115.9641526190916,126.60860415181185,10.403980367081198,19.06648279142336,0.12138117245925058
86,931,3276,1,0.8002232909202576,0.6579421751015161,94.08904840278932,133.27085532873215,2.134639551339674,12.1717056838508,0.41541832292514735
87,934,3779,1,0.784054696559906,0.6689501824016759,93.16349291188033,132.36065479635306,0.6312113768304242,12.423267278290115,0.5246573968720458
88,936,3271,1,0.8002192974090576,0.6635377843644836,92.17581645349996,135.77451176033196,0.2612625719237837,11.0555915398308,0.6040871290221703
89,946,3771,1,0.755550742149353,0.6581714662384544,90.71688837892468,133.41966918406155,0.4302298700754778,10.97002487919522,0.6015771523640816
90,954,3261,1,0.7709261178970337,0.633169831442467,89.57879164401395,135.42636302691605,0.2008568669098779,8.512766957039231,0.7845491597498884
91,959,3764,1,0.7810923457145691,0.6341688471592201,88.99383518381535,132.2848736273728,0.6465045358299196,10.353830982324537,0.6200039300211748
92,973,3248,1,0.8114733099937439,0.6487266336392299,89.57428912266235,135.25941529647795,1.975901863524028,8.031706035823701,0.5281817108678347
93,993,3742,1,0.9194694757461548,0.6509126083306915,86.88116741122182,133.97000258069724,3.747376592116798,7.140325354437459,0.33538955953614624
94,1002,3218,1,0.8068093657493591,0.6397904077105935,84.89249353502522,144.13954053573983,2.0631168555237247,4.459804563903653,0.598395970965203
95,1014,3199,1,0.7249444723129272,0.6179060210418071,81.78761843866135,161.8737379205827,2.0459486069626767,3.114805674219634,0.6288902412481973
96,1036,3174,1,0.835446834564209,0.6302733859116636,75.24521216718242,164.12070143159085,0.2332858956285957,2.438214981975286,1.0
97,1037,3686,1,0.8222317099571228,0.6118641069406233,74.85287457278248,165.50443736905055,2.514774654626113,6.380465661380878,0.47694719854888334
98,1041,3168,1,0.8482040762901306,0.6423931006260053,74.17210141209527,167.5109383684947,0.7741201874952025,3.224405299727917,1.0
99,1052,3672,1,0.8902572393417358,0.6666305572407643,70.46773072438437,172.72725971899496,4.194758869691327,28.543763044248166,0.1898591823553232
100,1082,2493,1,0.866249680519104,0.6424447055003613,66.20355082921381,162.2006334281277,5.029431473138934,7.076414541931205,0.2574276699347029
101,1083,3130,1,0.8270240426063538,0.6428393032110271,65.94651706419926,169.86018532298607,0.1160816149317134,3.689457224358256,1.0
102,1087,3645,1,0.800129234790802,0.6285489397373655,65.36894350334236,172.70989925398362,3.9680511400854126,70.3621388376578,0.09198989350157223
103,1091,3123,3,0.745765209197998,0.625724509525892,65.47056190481189,169.64546533566647,0.2139272955981676,4.630633052862279,1.0
104,1109,3107,3,0.7159595489501953,0.6295802847163245,62.968524923689415,170.81251485522645,0.7528082749005229,7.892241806807165,0.7691091103662048
105,1121,2529,2,0.7402858734130859,0.6216299201395598,62.34742526342341,166.01705898882443,5.892415641328228,22.95400584049402,0.18006142532835998
106,1134,3082,1,0.6372161507606506,0.6289796472089101,60.28145447454059,161.69153634739058,0.6986078925876801,9.18338480480629,0.6844597370894955
107,1144,3073,1,0.6287373900413513,0.6385726490896373,60.43018609876559,168.00031083688776,2.590909951181661,25.40130971169693,0.23584924538115248
108,1308,2933,1,0.7611268758773804,0.6959393695014101,79.16709271964899,149.91332973827025,10.235106129747797,26.210768013377532,0.1169620175878895
109,1327,2908,1,0.8799906373023987,0.6781697543467935,95.14898474679016,151.0894568450573,5.744770469011305,22.840857762878127,0.18325104603127876
110,1348,2894,3,0.6050102114677429,0.6142009699752522,111.36393309908034,141.57832943617245,5.57676404363975,26.61746726015542,0.17445496070856786
111,1373,2865,1,0.7755918502807617,0.7035806606797284,145.68770237457002,156.81234340530634,5.860321398584279,23.631634289031577,0.17864937147458862
112,1444,2798,1,0.8427097201347351,0.7048106596128224,219.70329929525468,174.90900268520048,1.3101986424146266,20.954850859808225,0.3063085926123252
113,1557,2694,3,0.7079760432243347,0.610724682233607,201.3698452780196,163.37470052476584,2.494156157615747,16.022244058127868,0.33122345331044944
114,1579,2678,1,0.676349937915802,0.623547987532016,196.4017833950517,149.61551329011309,1.6188994831641734,16.85851321800941,0.35960491875884326
115,1606,2654,1,0.8166429400444031,0.6649753185672628,191.1125268842015,144.58496300472643,0.95604232188623,16.967743155960775,0.38149022481373757
116,1619,3494,1,0.8086344599723816,0.6369972497395254,190.79730943593967,176.93411140395762,3.248729231694929,23.893717686746,0.2327608682391304
117,1650,3461,1,0.643755316734314,0.6188503776670095,185.37374092466897,172.40060828647125,3.562147962565999,27.73785297604096,0.20401178324909303
118,1661,3451,1,0.6543647646903992,0.6191845001695251,182.8223547803437,171.9042867004924,2.572432200632285,14.013679603072353,0.35354684275549975
119,1694,3417,1,0.7697179913520813,0.6593446135743759,178.38872766580292,144.2570852943721,1.631455634163006,21.736360905187706,0.28966341516152005
120,1716,3399,1,0.8053368926048279,0.6446890753246042,174.97552274459483,169.78381843439547,0.1741627300735917,11.57268531940336,0.579471511789768
121,1740,3384,2,0.7351366281509399,0.6248677206280738,172.7117533952294,169.1351657815469,0.4912933093310088,12.188997352011794,0.5408530448958306
122,1759,3368,3,0.6241275072097778,0.6297142909567404,170.48689088502277,166.22153276867044,0.2674539567054964,12.5551386639727,0.5326245279611875
123,1776,3365,1,0.7643148303031921,0.6170708129492646,170.0694164994741,157.0610554010082,0.1520815471128902,14.15962373938351,0.47425861901869965
124,1789,3358,1,0.864039421081543,0.6301201009260927,170.1346584773541,135.42027103870345,1.251380548837489,21.35159755882312,0.3022541969290427
125,1806,3863,1,0.7649023532867432,0.6947490437548437,167.46067676599375,160.00725494458842,16.17178409354126,27.636380884396875,0.07869974409975918
126,1964,4162,3,0.7379958033561707,0.611406393039068,116.88758824779134,159.0068959949994,0.5559173200573633,1.3987140236842437,1.0
127,1966,4154,3,0.7313395738601685,0.6092279805519679,116.9303886100542,158.92487409975823,0.3273695697686809,1.4993335656079212,1.0
128,1967,4176,1,0.7389944195747375,0.6091130115809686,116.88033458233242,158.42620101183078,0.0269424311493191,2.4797340461511297,1.0
129,1968,4162,3,0.7354000806808472,0.6098413476917764,116.88232939211244,159.04390793717872,0.051919646962501,1.0939629518705432,1.0
130,1971,4154,3,0.7365697622299194,0.6099861606231913,116.91691922041748,158.9664540573772,0.1569514319466516,1.336895592116718,1.0
131,1972,4162,3,0.7412568926811218,0.6108309422906499,116.86882795890546,159.08836720225648,0.1327764635420947,1.001267184557395,1.0
132,1976,4154,3,0.7283045053482056,0.6101436837481364,116.88725453014042,159.00066293409782,0.0914518000074258,1.345143232541817,1.0
133,1979,4162,3,0.73736572265625,0.6107661433094668,116.8453502629594,159.13158472394423,0.1248976782662298,1.0186116462785724,1.0
134,1981,4154,3,0.7330138087272644,0.6115774085494342,116.88792964133184,159.04752536427824,0.1239341108073219,1.303290308873328,1.0
135,1984,4162,3,0.7327650189399719,0.6109455904834075,116.85050296072453,159.16393188465568,0.1076400288013048,1.0152149452337798,1.0
136,1986,4154,3,0.7399287819862366,0.6110451152763645,116.88799656597403,159.0609691859412,0.1509209604347266,1.2169432848551085,1.0
137,1987,4162,3,0.7371553182601929,0.6104611009573749,116.84172899461956,159.18038486901705,0.131483836613793,0.9409381678541576,1.0
138,1993,4154,3,0.7297922968864441,0.6105887968819529,116.8706969146847,159.11620264677427,0.0353445673441474,1.2944768580509134,1.0
