query_keyframe_id,valid_overlap_query,positive_count,nearest_positive_distance_m
379,True,14,0.9958699978053299
380,True,14,0.9121240682630595
381,True,14,0.7806955336023663
382,True,13,0.7697550058676145
383,True,12,0.8115803692579004
384,True,12,0.756736362469481
385,True,11,0.6673818537400548
386,True,11,0.346447136533425
387,True,10,0.2502529982298921
388,True,10,0.471042106747605
389,True,10,0.3674103846923054
390,True,11,0.6259792462054521
391,True,11,0.8671815025744956
392,True,11,1.0258565987338921
393,True,11,1.1443730057153028
394,True,11,1.2551225768816738
395,True,11,1.3170665574382707
396,True,12,1.3488582472612793
397,True,12,1.3609809038349503
398,True,13,1.3557347122732004
399,True,12,1.3430156579269337
400,True,12,1.3407997884903786
401,True,13,1.3459258526608469
402,True,13,1.3063416448223997
403,True,13,1.3409197436850575
404,True,13,1.3906820053781244
405,True,12,1.3574206820309873
406,True,12,1.3548260929010396
407,True,11,1.4077880232867666
408,True,12,1.4608314282791315
409,True,12,1.532293977418522
410,True,11,1.596842656495462
411,True,11,1.6813697711858409
412,True,11,1.7960631739438355
413,True,12,1.964139164713989
414,True,11,2.04621496362015
415,True,11,2.06587537502886
416,True,11,2.110850160814892
417,True,10,2.092210425304298
418,True,11,2.0692093864094243
419,True,11,2.0791591154091593
420,True,11,2.1433049652462253
421,True,11,2.232084749787876
422,True,12,2.284445089081094
423,True,11,2.271611213494888
424,True,12,2.2279561126875533
425,True,11,2.200458893397376
426,True,11,2.1591438179796354
427,True,11,2.135467181122614
428,True,11,2.0669480060076837
429,True,12,1.9488617024560055
430,True,12,1.8159738198940958
431,True,12,1.7275346712792703
432,True,12,1.6246491370498946
433,True,12,1.5240336285580078
434,True,12,1.3696139339085462
435,True,12,1.2288777927140206
436,True,12,1.1138001488552047
437,True,13,1.0632965077988024
438,True,13,1.080870728110803
439,True,13,1.094687785892593
440,True,13,1.1102020062253604
441,True,13,1.1583870101446339
442,True,15,1.1555815341532862
443,True,15,1.1456567843113188
444,True,15,1.152907725127307
445,True,15,1.193903758208439
446,True,14,1.075330048759429
447,True,15,0.4474847254015776
448,True,15,0.27630179953562384
449,True,14,0.49632021971161805
450,True,15,0.47512155241317
451,True,14,0.5670755941672728
452,True,12,0.7117563606995836
453,True,13,0.8824036047716873
454,True,13,0.858124721416389
455,True,13,0.899054439810718
456,True,13,0.9845299384487944
457,True,13,0.9778327983751156
458,True,13,1.2270939344250538
459,True,13,1.3473410017142504
460,True,13,1.4354232946998904
461,True,12,1.444164423994527
462,True,12,1.4120641313520947
463,True,12,1.363705171701561
464,True,12,1.314599079299171
465,True,12,1.2802950088065053
466,True,12,1.208260613582671
467,True,12,1.103677193727271
468,True,12,0.9316407701156627
469,True,12,0.7558384411376592
470,True,13,0.6529573668260953
471,True,13,0.5549434993892913
472,True,14,0.4031883669481013
473,True,14,0.30486632361454413
474,True,14,0.2409086315587831
475,True,15,0.15564981876162484
476,True,15,0.09606956830846346
477,True,15,0.09780366552798322
478,True,16,0.1959844224596441
479,True,16,0.2792108356716841
480,True,16,0.3445018512303444
481,True,17,0.3879721049609595
482,True,17,0.3905251910787572
483,True,18,0.43259877595199947
484,True,18,0.48185565311106054
485,True,18,0.5194972179831496
486,True,18,0.5385477206815803
487,True,17,0.4206333633377898
488,True,18,0.38017600920174455
489,True,18,0.42337974835725023
490,True,18,0.38284380263953605
491,True,17,0.4075397372234573
492,True,17,0.4258724802457199
493,True,17,0.4276042014359984
494,True,17,0.42807237170041057
495,True,17,0.44137440058779615
496,True,17,0.45359958014506585
497,True,16,0.4827719979577865
498,True,16,0.5114802218356538
499,True,16,0.5359456169283906
500,True,15,0.609023614414651
501,True,15,0.6361048357002541
502,True,15,0.6253567197304055
503,True,14,0.6622947766148559
504,True,14,0.6625535698414402
505,True,14,0.6633147804843054
506,True,13,0.6372893774266369
507,True,13,0.6583445132918262
508,True,12,0.6962549921888757
509,True,13,0.6493669596272499
510,True,13,0.73408491707085
511,True,12,0.6513772127871541
512,True,12,0.7308553121526267
513,True,12,0.7198995079175877
514,True,12,0.733975776365968
515,True,13,0.8051220336517916
516,True,12,0.7792444006914157
517,True,12,0.8731224673620656
518,True,13,0.9471154072041185
519,True,13,0.9571678209515833
520,True,14,1.02621244001892
521,True,14,1.0881710914724387
522,True,14,1.110518626372431
523,True,14,1.148498178522328
524,True,14,1.1424544555585867
525,True,14,1.1419628702110904
526,True,13,1.1569505664752815
527,True,14,1.181995359516697
528,True,13,1.2045913907635875
529,True,14,1.195523119377818
530,True,14,1.2267750861323155
531,True,13,1.2589370587792643
532,True,13,1.2735050733105342
533,True,13,1.3333668715283211
534,True,14,1.3845941937470851
535,True,18,1.5799968312506956
536,True,23,1.7676523966915767
537,True,25,1.9557051019845275
538,True,28,2.218468423544027
539,True,32,2.5287091528476813
540,True,32,2.3233277467009597
541,True,34,1.9029334579601263
542,True,35,1.428611982383819
543,True,36,1.0031154434806884
544,True,37,0.8159330055889177
545,True,37,0.374484515727926
546,True,36,0.21989036928453903
547,True,36,0.21535846995378824
548,True,35,0.07234057782020288
549,True,34,0.22123347738741295
550,True,35,0.026071663559260955
551,True,35,0.18149872376136955
552,True,36,0.29720162868702116
553,True,35,0.12468688572683369
554,True,36,0.05286478993875729
555,True,35,0.21599526253978313
556,True,37,0.28097064141392225
557,True,36,0.24053478509974924
558,True,38,0.30004860747965656
559,True,38,0.3553053778597082
560,True,38,0.2818746864103674
561,True,39,0.18116569334307622
562,True,37,0.2085812140790836
563,True,37,0.19255368811887721
564,True,36,0.2722679277124307
565,True,37,0.21596625283779472
566,True,35,0.14757844677836793
567,True,35,0.09168136238849223
568,True,34,0.22670307026033037
569,True,35,0.31484389192047885
570,True,34,0.3682003171476401
571,True,33,0.3637565394412487
572,True,31,0.2361096793301106
573,True,28,0.15267116026319316
574,True,27,0.1549648038169725
575,True,26,0.23566408492209365
576,True,25,0.27306401827020316
577,True,25,0.4077727660765222
578,True,24,0.4742598430554347
579,True,22,0.38804403360720635
580,True,22,0.36777062107129527
581,True,22,0.43138870202269197
582,True,22,0.45249015239415147
583,True,22,0.35402961776225556
584,True,22,0.32607318181104317
585,True,24,0.37089604035709167
586,True,24,0.467397934484829
587,True,24,0.43019390401838736
588,True,24,0.42679708339924255
589,True,25,0.5474575971955806
590,True,26,0.8329227578283542
591,True,26,1.1521314985612696
592,True,26,1.1188213748390037
593,True,26,1.0479932263288951
594,True,26,0.9897513244451044
595,True,26,0.9272138724033492
596,True,25,0.9408559622311097
597,True,25,0.9773276394191884
598,True,25,1.0434444314476765
599,True,26,1.0955531838688723
600,True,26,1.0813030372950678
601,True,26,1.1074968528271412
602,True,27,1.1500176384905136
603,True,27,1.107958766838704
604,True,28,1.0328308905954067
605,True,28,1.0120136383885734
606,True,28,1.0053474901387927
607,True,28,0.9961329565973177
608,True,28,0.9736566402562313
609,True,30,0.9918071215843862
610,True,29,1.0175556117226545
611,True,30,1.0618192931775474
612,True,30,1.0522278950487145
613,True,30,1.065797221020886
614,True,29,0.9845727972087323
615,True,28,0.9310053383762282
616,True,28,0.9262257723668078
617,True,28,0.9636704012496917
618,True,27,0.9591182711890345
619,True,27,0.997732339389765
620,True,27,1.055437179977201
621,True,27,0.9916073293349236
622,True,27,0.9318596435359856
623,True,26,0.8717019561788486
624,True,26,0.8869914897795462
625,True,26,0.9405633029413979
626,True,26,0.8775598169794734
627,True,26,0.8562986540154554
628,True,25,0.8444128774378171
629,True,25,0.8542920696372637
630,True,26,0.7485287239923207
631,True,26,0.6257991692107424
632,True,26,0.5548048727598428
633,True,25,0.5483368145360753
634,True,25,0.5326756476347131
635,True,24,0.5703068820610653
636,True,24,0.5433631442496772
637,True,26,0.38736798958525376
638,True,26,0.1989664608158027
639,True,26,0.20101915055164232
640,True,26,0.3640339209567125
641,True,26,0.5115834204001645
642,True,26,0.6258596078255757
643,True,26,0.7292096549868544
644,True,28,0.8128710409278768
645,True,28,0.9006561956856157
646,True,28,0.966850361120035
647,True,29,0.9556143159968021
648,True,29,0.9112295068648912
649,True,29,0.8742256692387792
650,True,30,0.8247420147953846
651,True,31,0.7799457463082985
652,True,31,0.6913817261573226
653,True,32,0.6338950987831627
654,True,36,0.45156107810301316
655,True,37,0.2986314176323397
656,True,37,0.3088056108237518
657,True,35,0.23228900520172827
658,True,36,0.13585223617966427
659,True,37,0.13974758761305245
660,True,36,0.2575898838932642
661,True,35,0.200171661352243
662,True,34,0.196948217451511
663,True,32,0.24906638346514523
664,True,31,0.3356015928771346
665,True,30,0.37834830700727456
666,True,28,0.4794043233392747
667,True,26,0.5685376291449603
668,True,25,0.7132296578445841
669,True,21,0.7905372698595104
670,True,19,0.8529805848337031
671,True,18,0.8471902613048304
672,True,17,0.8791407107291048
673,True,17,0.8948980198539286
674,True,17,0.8767393371702904
675,True,16,0.8664162060772919
676,True,16,0.8363438793077199
677,True,16,0.8149784937901764
678,True,15,0.8120561096979279
679,True,15,0.8785186129160883
680,True,15,0.9550876525045602
681,True,14,0.9557113453967185
682,True,14,1.0539084902551514
683,True,14,1.1000117048435234
684,True,14,1.1080236235636673
685,True,15,1.1690341209894148
686,True,15,1.2286226106396672
687,True,14,1.2932979802701376
688,True,14,1.2366321699374214
689,True,14,1.2103102003605126
690,True,14,1.2132722774008122
691,True,14,1.1915209477612518
692,True,14,1.191300043401402
693,True,14,1.1864764963456351
694,True,14,1.193251100545086
695,True,14,1.2011533952287792
696,True,14,1.2149924590717815
697,True,14,1.2308365889448971
698,True,13,1.2583419998526597
699,True,13,1.2896839597846304
700,True,12,1.323549798536045
701,True,12,1.3749479090476335
702,True,11,1.4276375619508008
703,True,11,1.4959080761778205
704,True,11,1.5129583190060738
705,True,11,1.5464554830639066
706,True,11,1.634263102687302
707,True,12,1.720470458666662
708,True,11,1.7682315201654344
709,True,12,1.8199491381265116
710,True,12,1.9076073425548714
711,True,12,1.9755445205710742
712,True,12,1.9962452159663804
713,True,12,1.9983499596048406
714,True,12,2.00158309011371
715,True,12,2.024720939320291
716,True,12,2.0439982222363176
717,True,12,2.0162744686679117
718,True,13,2.006428333286675
719,True,13,2.006288274864961
720,True,12,2.011776639652286
721,True,11,2.0201170314083394
722,True,11,2.0364553566559795
723,True,11,2.0857849425853403
724,True,11,2.0815842716101454
725,True,11,1.5788201349465336
726,True,10,1.4091620457383474
727,True,10,1.265285993096968
728,True,10,1.203492752345974
729,True,9,1.1958656864788944
730,True,9,1.1400595220319754
731,True,9,1.0682242647321887
732,True,10,1.11804691576012
733,True,10,1.0479989552625795
734,True,10,0.9805631503039164
735,True,10,0.9743526230359398
736,True,11,1.0202323847965238
737,True,11,0.9663115710553015
738,True,11,0.8889513925614069
739,True,11,0.8576683370493763
740,True,11,0.839531860805624
741,True,11,0.8500889833986296
742,True,12,0.9148972932865891
743,True,12,0.8297526409596302
744,True,13,0.8214134070510267
745,True,12,0.8597742546868493
746,True,12,0.8397848205386581
747,True,12,0.794602874615925
748,True,13,0.7310688072179078
749,True,13,0.742547514637932
750,True,12,0.7408751914345905
751,True,12,0.6276254198973287
752,True,13,0.5707815022010755
753,True,13,0.5101044872791228
754,True,13,0.4679271705323766
755,True,12,0.43837804264207725
756,True,12,0.5540728021939149
757,True,13,0.3594265007862973
758,True,13,0.25983106346317814
759,True,12,0.2440659076079306
760,True,12,0.3423584015743491
761,True,12,0.36274452683624214
762,True,12,0.29988467323285617
763,True,12,0.09874117752500612
764,True,12,0.2589741654421928
765,True,12,0.44825293938752797
766,True,12,0.20851167315800656
767,True,12,0.09836695274124019
768,True,13,0.014290145274729238
769,True,12,0.152111340172103
770,True,12,0.11420980181448735
771,True,12,0.1981841573080664
772,True,12,0.3515827648423807
773,True,12,0.3588931114011707
774,True,12,0.2703182854875035
775,True,13,0.22800535631941973
776,True,13,0.29959741106758125
777,True,13,0.4504822019984162
778,True,12,0.4048777834751055
779,True,12,0.36260581016229826
780,True,12,0.2939749351630551
781,True,13,0.19499337339365344
782,True,13,0.20567246791589686
783,True,13,0.39607919070017383
784,True,13,0.36916318396085385
785,True,13,0.34829829942991913
786,True,13,0.30051999978271143
787,True,13,0.2883908115427336
788,True,13,0.301406650286797
789,True,12,0.33673168120085833
790,True,13,0.48388126157494016
791,True,13,0.4263028058638734
792,True,12,0.3319160012582151
793,True,12,0.4071942904130229
794,True,13,0.4456582789784727
795,True,12,0.37125548633706473
796,True,12,0.47377190629884364
797,True,12,0.5600606517590588
798,True,12,0.47034938218560857
799,True,12,0.4503386870603312
800,True,14,0.5152668284954439
801,True,14,0.6021174267903997
802,True,14,0.47569611156290403
803,True,15,0.5239667526210292
804,True,14,0.52850489511039
805,True,14,0.48280926271993496
806,True,14,0.4948097770384202
807,True,15,0.5003603466265945
808,True,15,0.4776925698818466
809,True,14,0.49158303495007694
810,True,15,0.5071910102464664
811,True,15,0.5313382715134511
812,True,15,0.5908686435738046
813,True,15,0.5723240201468759
814,True,15,0.5728548057605243
815,True,15,0.639905494937142
816,True,15,0.6958475561441537
817,True,15,0.6462390729245904
818,True,15,0.634822792571859
819,True,15,0.6631534672043313
820,True,15,0.7202649175237537
821,True,14,0.653295410632665
822,True,15,0.6287728305660826
823,True,15,0.5675127992874904
824,True,14,0.42500679221046533
825,True,15,0.22620486727815314
826,True,15,0.18678387840614402
827,True,14,0.3298784058517653
828,True,15,0.22691140944075439
829,True,15,0.29044025378290306
830,True,14,0.3706131617902302
831,True,14,0.36695757725261463
832,True,14,0.3033017474227538
833,True,14,0.29650639770549625
834,True,14,0.2963713926529411
835,True,14,0.2960837270345687
836,True,14,0.2983317173413821
837,True,14,0.3006961608002955
838,True,14,0.3069161318313379
839,True,15,0.3048568583988281
840,True,14,0.2606710719693228
841,True,14,0.49828024352377676
842,True,14,0.30106467307190027
843,True,15,0.12471955399757255
844,True,14,0.10141432475746069
845,True,14,0.3115657842079926
846,True,16,0.5407251214636885
847,True,18,0.7811497840675394
848,True,18,1.1925902453392874
849,True,18,1.6930504587980446
850,True,19,2.340527995705185
851,True,17,3.015843082893059
852,True,14,3.4131451952966336
853,True,14,3.6124135872301677
854,True,15,3.5153362546550038
855,True,15,3.3010892552362443
856,True,17,2.984870203784747
857,True,18,2.6051365629451366
858,True,19,2.212476448816378
859,True,18,1.8511528976849128
860,True,17,1.3757268407002272
861,True,17,0.693496569409972
862,True,14,0.2643598227920027
863,True,14,0.27627121849043257
864,True,17,0.35285072101116766
865,True,19,0.34419524226657466
866,True,20,0.19554772977537593
867,True,19,0.2151446089092697
868,True,21,0.1334217389653849
869,True,22,0.38208238657424526
870,True,21,0.4445719326217979
871,True,23,0.5213388860844232
872,True,23,0.7705119252298955
873,True,24,0.9140032843549466
874,True,25,1.1125051997665778
875,True,25,1.4683306230310926
876,True,27,1.8600243327984316
877,True,27,2.066723795760616
878,True,29,2.0953930430505925
879,True,30,1.5446480871206902
880,True,29,1.1117171874063254
881,True,30,0.9638812829460985
882,True,31,0.8940478888686552
883,True,32,0.9055232173338575
884,True,34,0.8573919557705938
885,True,32,0.751556528170492
886,True,32,0.6865194466201023
887,True,31,0.6422236698928113
888,True,32,0.6335165242702342
889,True,33,0.6934747405090588
890,True,32,0.6825660065060015
891,True,31,0.7575002506437164
892,True,30,0.8803217427895845
893,True,31,0.9051019210526213
894,True,30,0.932508505117908
895,True,31,1.021651200262757
896,True,31,1.0220193620390294
897,True,29,0.957612781331267
898,True,29,0.9063537358768055
899,True,30,0.8476351938632676
900,True,28,0.7176192839800805
901,True,26,0.6662554860632136
902,True,26,0.6784775081648466
903,True,25,0.7614278560503803
904,True,25,0.7603529623873934
905,True,24,0.7721795690195167
906,True,24,0.7880442851456296
907,True,23,0.8108761244202229
908,True,23,0.8618255042037337
909,True,22,0.8802001190419699
910,True,22,0.8630581146839867
911,True,22,0.8830732994233091
912,True,21,0.8521122843389088
913,True,21,0.7818530623886247
914,True,21,0.7635708979671301
915,True,21,0.8114369810286469
916,True,19,0.9510140389497487
917,True,19,1.0224613192129077
918,True,19,1.045067309201121
919,True,18,0.9605157835870316
920,True,18,0.917440851244279
921,True,18,0.8685207929504646
922,True,18,0.7724413396853916
923,True,19,0.9673957209156202
924,True,19,0.7519654507838318
925,True,18,0.8248872978482029
926,True,17,0.924949449603636
927,True,18,0.8190758421595394
928,True,18,0.9914608872064119
929,True,18,1.0417280044791049
930,True,17,1.0743761665380396
931,True,18,1.2831404924935117
932,True,18,1.3395590780121642
933,True,19,1.304833064445874
934,True,18,1.3048930249032256
935,True,18,1.2426892786020953
936,True,19,1.2079002433777462
937,True,18,1.1925589697811712
938,True,19,1.1212155256994847
