query_robot,database_robot,query_keyframe_id,valid_overlap_query,positive_count,nearest_positive_distance_m,first_positive_rank,rank1_database_keyframe_id,rank1_sc_score,rank1_gt_distance_m,rank1_best_shift,rank1_is_positive,best_positive_sc_score,retrieval_time_ms
robot3,robot1,53,True,195,0.0002498954527866688,1,3,0.8688990473747253,0.007112132759363153,0,True,0.8688990473747253,35.994078032672405
robot3,robot1,54,True,195,0.0004773205867430757,1,2,0.9050508141517639,0.001696614161242894,0,True,0.9050508141517639,36.08935105148703
robot3,robot1,55,True,195,0.00021663566051718358,1,12,0.888939380645752,0.0009124589446844475,0,True,0.888939380645752,35.78643989749253
robot3,robot1,56,True,195,0.00014270087618164517,1,2,0.9055755138397217,0.0017222286265466263,0,True,0.9055755138397217,37.68746799323708
robot3,robot1,57,True,195,0.00029191569128270053,1,2,0.9078462719917297,0.002096355572336161,0,True,0.9078462719917297,35.574394976720214
robot3,robot1,58,True,195,0.000323081032414636,1,12,0.9114951491355896,0.002549489172262484,0,True,0.9114951491355896,35.60812689829618
robot3,robot1,59,True,195,4.397468458486104e-05,1,2,0.9047220349311829,0.0005715683173879766,0,True,0.9047220349311829,35.52432497963309
robot3,robot1,60,True,195,0.00031552403257607034,1,2,0.8989397287368774,0.0010014421870565998,0,True,0.8989397287368774,37.481186096556485
robot3,robot1,61,True,195,0.0001222239424162819,1,2,0.8798121809959412,0.002775781245436557,0,True,0.8798121809959412,35.62449396122247
robot3,robot1,62,True,195,0.00011927898329676928,1,2,0.90604168176651,0.0018063751809106257,0,True,0.90604168176651,35.52331309765577
robot3,robot1,63,True,195,0.000454067298247365,1,36,0.879206657409668,0.005222591162647874,0,True,0.879206657409668,37.326834979467094
robot3,robot1,64,True,195,0.00023238995494241993,1,2,0.8947566151618958,0.00039675950255379643,0,True,0.8947566151618958,35.48448905348778
robot3,robot1,65,True,195,0.0005140670034149091,1,12,0.8832389116287231,0.00483773100293934,0,True,0.8832389116287231,35.39277904201299
robot3,robot1,66,True,195,0.00024490802514671707,1,12,0.905166745185852,0.00165130296164738,0,True,0.905166745185852,35.48123699147254
robot3,robot1,67,True,195,0.00013514700863725314,1,3,0.885172963142395,0.008254587200789159,0,True,0.885172963142395,37.28029294870794
robot3,robot1,68,True,195,0.0001235014768917693,1,2,0.9030086398124695,0.0008676911102772203,0,True,0.9030086398124695,35.49742710310966
robot3,robot1,69,True,195,0.0006907519830581396,1,12,0.9031713604927063,0.006333330906590888,0,True,0.9031713604927063,35.32714489847422
robot3,robot1,70,True,195,5.5878755301638456e-05,1,12,0.9005330204963684,0.0023242923503604155,0,True,0.9005330204963684,35.312687046825886
robot3,robot1,71,True,195,2.4325897626188627e-05,1,12,0.905676543712616,0.005120120441177085,0,True,0.905676543712616,36.98764694854617
robot3,robot1,72,True,195,0.0003390072436233873,1,2,0.8982419967651367,0.0024433901979104473,0,True,0.8982419967651367,35.17685900442302
robot3,robot1,73,True,195,0.00015268657684201574,1,2,0.882834255695343,0.0022552807408067043,0,True,0.882834255695343,35.25289392564446
robot3,robot1,74,True,195,0.0009370853018068104,1,36,0.8961591720581055,0.0034380848129284412,0,True,0.8961591720581055,35.436560050584376
robot3,robot1,75,True,195,0.0005178132616370544,1,4,0.9012754559516907,0.0028278974038243336,0,True,0.9012754559516907,37.43245103396475
robot3,robot1,76,True,195,0.0001261154722055466,1,2,0.8877187967300415,0.002835501914453964,0,True,0.8877187967300415,35.28528194874525
robot3,robot1,77,True,195,0.0001774697700747412,1,2,0.8963635563850403,0.0019813349938894264,0,True,0.8963635563850403,35.306731006130576
robot3,robot1,78,True,195,0.0007446661046860483,1,2,0.9084461331367493,0.004165194913688687,0,True,0.9084461331367493,38.112043985165656
robot3,robot1,79,True,195,0.00028961273368891666,1,2,0.9027665853500366,0.0032769702894499095,0,True,0.9027665853500366,35.37065500859171
robot3,robot1,80,True,195,0.0011304618482103179,1,2,0.9104387164115906,0.0045899903797582894,0,True,0.9104387164115906,35.50174389965832
robot3,robot1,81,True,195,0.0002780347009055788,1,9,0.8964135646820068,0.0036145701816249075,0,True,0.8964135646820068,35.37990397308022
robot3,robot1,82,True,195,0.00036919478522242185,1,8,0.8922156691551208,0.0024326351956081853,0,True,0.8922156691551208,35.342112998478115
robot3,robot1,83,True,195,0.0003481555185996187,1,13,0.900224506855011,0.003895478778393407,0,True,0.900224506855011,36.775009939447045
robot3,robot1,84,True,195,0.0003066899801613511,1,13,0.9074080586433411,0.003617463723101573,0,True,0.9074080586433411,35.34751490224153
robot3,robot1,85,True,195,0.00012841353479454702,1,13,0.8985937237739563,0.0028503880973988196,0,True,0.8985937237739563,35.26855504605919
robot3,robot1,86,True,195,1.785675976066152e-05,1,121,0.8935917615890503,0.05780890274822418,0,True,0.8935917615890503,35.16693692654371
robot3,robot1,87,True,195,0.0004321083513362802,1,2,0.9173474907875061,0.0019697736257644365,0,True,0.9173474907875061,38.018553983420134
robot3,robot1,88,True,195,0.0002215610458315597,1,2,0.8904311060905457,0.004071662366851557,0,True,0.8904311060905457,35.32570996321738
robot3,robot1,89,True,195,0.0007019454799814876,1,12,0.9106044769287109,0.002661610728168901,0,True,0.9106044769287109,35.46076605562121
robot3,robot1,90,True,195,0.0003770327946884119,1,3,0.8894497752189636,0.00636289986091074,0,True,0.8894497752189636,35.62617604620755
robot3,robot1,91,True,195,0.0003408088459113106,1,2,0.9032884240150452,0.0029592047446992077,0,True,0.9032884240150452,38.36793091613799
robot3,robot1,92,True,195,0.0005095990489548399,1,11,0.9004626274108887,0.0009091412062428359,0,True,0.9004626274108887,35.533279995433986
robot3,robot1,93,True,195,0.00034423586731519587,1,105,0.8822749853134155,0.0027327126568703593,0,True,0.8822749853134155,35.8124760678038
robot3,robot1,94,True,195,0.0001951292151074099,1,95,0.8762391805648804,0.007599386478561174,0,True,0.8762391805648804,35.94123595394194
robot3,robot1,95,True,195,0.001517395390488647,1,96,0.875256359577179,0.0039955514716397845,0,True,0.875256359577179,35.56901297997683
robot3,robot1,96,True,195,0.0023960761359932393,1,11,0.8660790324211121,0.010805176539464594,0,True,0.8660790324211121,38.07896806392819
robot3,robot1,97,True,195,0.0018481421572578067,1,15,0.8476806879043579,0.010259013634258563,0,True,0.8476806879043579,35.4634749237448
robot3,robot1,98,True,195,0.006251491095065358,1,16,0.8139740228652954,0.016100483031595073,0,True,0.8139740228652954,35.589664010331035
robot3,robot1,99,True,195,0.005270098201753293,1,121,0.7961909770965576,0.03797635703870793,0,True,0.7961909770965576,35.36531492136419
robot3,robot1,100,True,195,0.0029610179695336142,1,122,0.8193067908287048,0.03512268234689772,0,True,0.8193067908287048,37.435201928019524
robot3,robot1,101,True,195,0.0032548937390896263,1,125,0.8003027439117432,0.05275316217243835,0,True,0.8003027439117432,35.56641505565494
robot3,robot1,102,True,195,0.0021196587965100918,1,125,0.808081328868866,0.04278412999343868,0,True,0.808081328868866,35.31785903032869
robot3,robot1,103,True,195,0.02384154320218767,1,127,0.763366162776947,0.11494397188586497,0,True,0.763366162776947,35.34183697775006
robot3,robot1,104,True,195,0.05656640686136026,1,128,0.783592939376831,0.21357468037623795,0,True,0.783592939376831,37.04970900435001
robot3,robot1,105,True,195,0.10319165728982993,1,114,0.7654275894165039,0.10420476262437024,0,True,0.7654275894165039,35.12835700530559
robot3,robot1,106,True,195,0.13535867742753896,1,125,0.7714188098907471,0.14751872370576533,0,True,0.7714188098907471,35.03611602354795
robot3,robot1,107,True,195,0.12197242682636054,1,122,0.7955307960510254,0.12507628345586558,0,True,0.7955307960510254,35.00227490440011
robot3,robot1,108,True,195,0.11997065105359657,1,125,0.8072586059570312,0.12732282508728487,0,True,0.8072586059570312,36.948994966223836
robot3,robot1,109,True,195,0.12619185351873638,1,122,0.8066830635070801,0.12673273282087355,0,True,0.8066830635070801,35.14485293999314
robot3,robot1,110,True,195,0.12563700143315742,1,121,0.7992774844169617,0.12563700143315742,0,True,0.7992774844169617,35.64304509200156
robot3,robot1,111,True,195,0.13135046105501078,1,12,0.8065618872642517,0.1461127606633074,0,True,0.8065618872642517,35.232543013989925
robot3,robot1,112,True,195,0.12733428599923943,1,123,0.8644640445709229,0.14279923320595472,0,True,0.8644640445709229,36.85411799233407
robot3,robot1,113,True,195,0.12719311413365353,1,108,0.8712769150733948,0.1441536681680238,0,True,0.8712769150733948,35.01168708316982
robot3,robot1,114,True,195,0.1314861253640789,1,12,0.8704239130020142,0.15065815669368476,0,True,0.8704239130020142,34.973728004843
robot3,robot1,115,True,195,0.12912869249937925,1,12,0.8638024926185608,0.14992159751229983,0,True,0.8638024926185608,36.964862956665456
robot3,robot1,116,True,195,0.13268791810076389,1,4,0.8680548071861267,0.1511959990880211,0,True,0.8680548071861267,35.07480106782168
robot3,robot1,117,True,195,0.132967579614058,1,20,0.8800109028816223,0.1470704695507529,0,True,0.8800109028816223,35.316054010763764
robot3,robot1,118,True,195,0.12704950130651646,1,12,0.889417827129364,0.15249916258768695,0,True,0.889417827129364,35.102870082482696
robot3,robot1,119,True,195,0.13079739303490792,1,11,0.9039719104766846,0.1508400321584873,0,True,0.9039719104766846,37.00614790432155
robot3,robot1,120,True,195,0.13404555647314753,1,10,0.8713378310203552,0.151769397425519,0,True,0.8713378310203552,35.25828989222646
robot3,robot1,121,True,195,0.1320936683637952,1,12,0.8859760165214539,0.15833025554639454,0,True,0.8859760165214539,36.002201959490776
robot3,robot1,122,True,195,0.13011443208578982,1,12,0.8926753401756287,0.15620439087271976,0,True,0.8926753401756287,35.30534193851054
robot3,robot1,123,True,194,0.19800385248860541,1,12,0.900294303894043,0.2682469915874417,0,True,0.900294303894043,36.94239095784724
robot3,robot1,124,True,194,0.3204770230074172,1,11,0.8789530396461487,0.5674893533488315,0,True,0.8789530396461487,34.95157393626869
robot3,robot1,125,True,193,0.27767573305250737,1,17,0.8078432679176331,0.7900402114652509,0,True,0.8078432679176331,35.11114593129605
robot3,robot1,126,True,193,0.19654023263705403,1,170,0.7750361561775208,0.5352716538572673,2,True,0.7750361561775208,35.237907897681
robot3,robot1,127,True,193,0.1121594743396096,1,177,0.8279876112937927,0.8921899002160144,58,True,0.8279876112937927,37.00861008837819
robot3,robot1,128,True,193,0.1159170476021992,1,177,0.8332716226577759,0.6805775348692654,59,True,0.8332716226577759,35.60180705972016
robot3,robot1,129,True,193,0.1683669375196287,1,177,0.8497346639633179,0.46198771650057446,1,True,0.8497346639633179,35.51375097595155
robot3,robot1,130,True,193,0.2978005445893584,1,178,0.8592684268951416,0.4985143447985988,1,True,0.8592684268951416,37.05129097215831
robot3,robot1,131,True,193,0.41587910427205976,1,179,0.8955921530723572,0.5466168931756638,1,True,0.8955921530723572,35.35281296353787
robot3,robot1,132,True,193,0.5020248622699834,1,178,0.8676628470420837,0.5239467892975499,5,True,0.8676628470420837,35.21897306200117
robot3,robot1,133,True,193,0.5843885875826017,1,179,0.8394988775253296,0.6275749719974585,5,True,0.8394988775253296,35.063007031567395
robot3,robot1,134,True,194,0.6070680014644968,1,182,0.8712308406829834,0.6070680014644968,1,True,0.8712308406829834,36.83095704764128
robot3,robot1,135,True,194,0.5940727789812354,1,183,0.9154912829399109,0.6494798050620562,1,True,0.9154912829399109,34.976253984496
robot3,robot1,136,True,194,0.5220256393581443,1,183,0.8649296760559082,0.8595624375227118,3,True,0.8649296760559082,35.02263000700623
robot3,robot1,137,True,195,0.44811204278447997,1,184,0.8429890275001526,0.8978255655693675,3,True,0.8429890275001526,35.06720706354827
robot3,robot1,138,True,195,0.3395746637565908,1,186,0.8938114047050476,0.5940977773547115,0,True,0.8938114047050476,40.401077014394104
robot3,robot1,139,True,196,0.3647610391103038,1,186,0.8700206279754639,0.8700376644465627,2,True,0.8700206279754639,37.498071091249585
robot3,robot1,140,True,196,0.4110663657512053,1,188,0.8557309508323669,0.4110663657512053,59,True,0.8557309508323669,37.611672072671354
robot3,robot1,141,True,197,0.2232010169276224,1,190,0.8279512524604797,0.5887769084889026,58,True,0.8279512524604797,38.02085295319557
robot3,robot1,142,True,198,0.12349509052421782,1,191,0.8596669435501099,0.722813568495232,58,True,0.8596669435501099,35.93849600292742
robot3,robot1,143,True,198,0.18036278856188206,1,191,0.846246600151062,0.18036278856188206,58,True,0.846246600151062,36.5015099523589
robot3,robot1,144,True,199,0.331466682447761,1,193,0.8328502178192139,1.0483048942125905,57,True,0.8328502178192139,37.85027202684432
robot3,robot1,145,True,192,0.32691137603423387,1,191,0.8422786593437195,0.7658539782839269,57,True,0.8422786593437195,35.9524980885908
robot3,robot1,146,True,187,0.547494840396642,1,192,0.8310796022415161,0.7322289255657124,57,True,0.8310796022415161,36.05446591973305
robot3,robot1,147,True,15,0.7935081782368277,1,192,0.8149287104606628,1.2540368173566143,57,True,0.8149287104606628,35.7454699696973
robot3,robot1,148,True,15,0.8939039775295261,1,194,0.8216308355331421,0.8939039775295261,57,True,0.8216308355331421,37.70253399852663
robot3,robot1,149,True,14,1.077475217884497,1,194,0.8067635297775269,1.1643663001918587,57,True,0.8067635297775269,35.57756298687309
robot3,robot1,150,True,14,1.1746144633289815,1,194,0.8308225274085999,1.430770281290269,57,True,0.8308225274085999,35.7289609964937
robot3,robot1,151,True,14,1.328996429361572,1,194,0.814227283000946,1.7830797537653038,57,True,0.814227283000946,35.527791013009846
robot3,robot1,152,True,14,1.4710798901268325,1,195,0.7838506102561951,1.722361308394498,57,True,0.7838506102561951,37.528438959270716
robot3,robot1,153,True,14,1.6285565040918775,1,195,0.7614171504974365,2.1139183444380687,57,True,0.7614171504974365,35.64992605242878
robot3,robot1,154,True,14,1.7531017254319408,1,198,0.7399846315383911,1.8064035865771373,57,True,0.7399846315383911,35.552439047023654
robot3,robot1,155,True,14,1.8629447682730045,1,198,0.7389785051345825,1.8629447682730045,57,True,0.7389785051345825,37.026029895059764
robot3,robot1,156,True,14,1.9575466860408945,1,199,0.7317488193511963,1.9575466860408945,58,True,0.7317488193511963,36.42444498836994
robot3,robot1,157,True,14,2.021420392095376,1,198,0.762667179107666,2.188485843839111,57,True,0.762667179107666,35.652059013955295
robot3,robot1,158,True,13,2.052365391308097,1,199,0.6957046985626221,2.1372707915711926,58,True,0.6957046985626221,35.476069082506
robot3,robot1,159,True,14,2.0771061012461955,1,201,0.6817631721496582,2.0771061012461955,59,True,0.6817631721496582,39.53658894170076
robot3,robot1,160,True,14,2.0958737862716736,1,201,0.6920863389968872,2.1063530499551555,59,True,0.6920863389968872,35.5066730407998
robot3,robot1,161,True,14,2.064102588174728,1,202,0.7134739756584167,2.064102588174728,0,True,0.7134739756584167,35.5974140111357
robot3,robot1,162,True,13,2.0421982227740774,1,204,0.749773383140564,2.2745859652391758,0,True,0.749773383140564,35.48567101825029
robot3,robot1,163,True,14,1.9918232382864742,1,204,0.7318594455718994,2.128767734059632,0,True,0.7318594455718994,35.41606292128563
robot3,robot1,164,True,13,1.99467470960553,1,202,0.7426871657371521,2.215354552951517,0,True,0.7426871657371521,38.258267915807664
robot3,robot1,165,True,14,1.9808063562814302,1,201,0.7192327976226807,2.7514585189175014,0,True,0.7192327976226807,35.450377967208624
robot3,robot1,166,True,14,1.9502453089485805,1,206,0.7624077796936035,2.288228795146899,0,True,0.7624077796936035,35.53506906609982
robot3,robot1,167,True,14,1.9578000911831601,1,206,0.7541907429695129,2.154847108455921,0,True,0.7541907429695129,35.493978997692466
robot3,robot1,168,True,14,1.929245238060884,1,206,0.7420455813407898,2.011864693737317,0,True,0.7420455813407898,38.136758957989514
robot3,robot1,169,True,14,1.9228723315451839,1,206,0.7612876892089844,1.9228723315451839,0,True,0.7612876892089844,35.34583596047014
robot3,robot1,170,True,14,1.8989990915156398,1,206,0.7620269656181335,1.8989990915156398,0,True,0.7620269656181335,35.45321093406528
robot3,robot1,171,True,14,1.9123913872048648,1,207,0.7602693438529968,1.9123913872048648,0,True,0.7602693438529968,35.34329298418015
robot3,robot1,172,True,14,1.89530416466377,1,206,0.8041673302650452,2.0613074852909326,0,True,0.8041673302650452,35.30849202070385
robot3,robot1,173,True,14,1.9555991557001406,1,207,0.7599714398384094,1.9600583752736034,0,True,0.7599714398384094,38.11811504419893
robot3,robot1,174,True,14,1.9715518221585782,1,208,0.7454438805580139,1.9715518221585782,59,True,0.7454438805580139,35.430651041679084
robot3,robot1,175,True,14,2.0539941039150262,1,206,0.6947754621505737,2.791793245657924,59,True,0.6947754621505737,35.604362026788294
robot3,robot1,176,True,14,2.149553549317111,1,211,0.724025309085846,2.350032698416964,59,True,0.724025309085846,35.531020956113935
robot3,robot1,177,True,14,2.2181207987242084,1,211,0.7422690987586975,2.299168952862423,58,True,0.7422690987586975,37.8915430046618
robot3,robot1,178,True,13,2.364375421783774,1,212,0.7612626552581787,2.4409644344118835,58,True,0.7612626552581787,35.35189700778574
robot3,robot1,179,True,14,2.4414215314434426,1,212,0.7257426381111145,2.4414215314434426,58,True,0.7257426381111145,35.57326702866703
robot3,robot1,180,True,14,2.518452075996311,1,211,0.728935182094574,2.639193917522236,58,True,0.728935182094574,35.44962697196752
robot3,robot1,181,True,13,2.5936778970586607,1,213,0.703141987323761,2.5936778970586607,58,True,0.703141987323761,35.58629297185689
robot3,robot1,182,True,13,2.710161267024941,1,213,0.6936076283454895,2.8112277511819816,58,True,0.6936076283454895,38.22915500495583
robot3,robot1,183,True,13,2.807218397893868,1,215,0.6494755148887634,2.807218397893868,58,True,0.6494755148887634,35.53846792783588
robot3,robot1,184,True,13,2.8925098014341746,1,215,0.6636867523193359,2.9020249012692347,59,True,0.6636867523193359,35.503888968378305
robot3,robot1,185,True,13,2.9556261226629514,1,216,0.6538301706314087,2.9825933444613946,59,True,0.6538301706314087,35.409629927016795
robot3,robot1,186,True,12,3.0037472177767053,1,216,0.6646167635917664,3.1309417300737032,59,True,0.6646167635917664,35.58886598329991
robot3,robot1,187,True,13,3.060976565806556,1,216,0.6555237174034119,3.358477191454911,59,True,0.6555237174034119,38.285608985461295
robot3,robot1,188,True,13,3.0203131181926364,1,220,0.6408307552337646,3.0203131181926364,0,True,0.6408307552337646,35.46226106118411
robot3,robot1,189,True,13,2.9984180487329093,1,223,0.6172904372215271,3.4895409020345443,0,True,0.6172904372215271,35.4305999353528
robot3,robot1,190,True,12,2.953630040291073,1,222,0.6444388628005981,3.002555086325219,0,True,0.6444388628005981,35.453071002848446
robot3,robot1,191,True,12,2.926801433229053,1,223,0.6558141708374023,3.0153056383232126,0,True,0.6558141708374023,38.26742107048631
robot3,robot1,192,True,12,2.931871306073783,1,223,0.6639177203178406,2.931871306073783,0,True,0.6639177203178406,35.5564639903605
robot3,robot1,193,True,11,2.8990338838445195,1,224,0.6355718374252319,2.950653169372578,0,True,0.6355718374252319,35.69106699433178
robot3,robot1,194,True,11,2.893468394407943,1,224,0.666907012462616,2.893468394407943,0,True,0.666907012462616,35.508943954482675
robot3,robot1,195,True,11,2.8813850075286376,1,226,0.6693673729896545,2.9972461927871126,0,True,0.6693673729896545,35.52268398925662
robot3,robot1,196,True,11,2.8745773528321825,1,226,0.6508403420448303,2.8745773528321825,0,True,0.6508403420448303,37.95841394457966
robot3,robot1,197,True,11,2.856078541395691,1,227,0.6695860028266907,2.9042008935521597,0,True,0.6695860028266907,35.524046048521996
robot3,robot1,198,True,11,2.8406619564007465,1,228,0.6519308090209961,2.934709545841274,0,True,0.6519308090209961,35.60079401358962
robot3,robot1,199,True,12,2.8511578838482357,1,228,0.643232524394989,2.8511578838482357,0,True,0.643232524394989,35.411591990850866
robot3,robot1,200,True,11,2.858438685368449,1,228,0.6646671891212463,2.858438685368449,0,True,0.6646671891212463,38.03992399480194
robot3,robot1,201,True,11,2.8324394533957826,1,228,0.6626957654953003,2.949649222474024,0,True,0.6626957654953003,35.43604293372482
robot3,robot1,202,True,11,2.844954192309277,1,229,0.6266661286354065,2.8949802534755036,0,True,0.6266661286354065,35.38590203970671
robot3,robot1,203,True,11,2.8648355482159675,1,232,0.6308201551437378,3.0440706469526235,0,True,0.6308201551437378,35.39951401762664
robot3,robot1,204,True,11,2.835186388502278,1,230,0.6528093218803406,2.9823353919340247,0,True,0.6528093218803406,35.40030505973846
robot3,robot1,205,True,11,2.7912247677696778,1,230,0.6257738471031189,3.198384188466583,0,True,0.6257738471031189,38.05509000085294
robot3,robot1,206,True,12,2.758891545793571,1,232,0.5899615287780762,2.8608801933469383,1,True,0.5899615287780762,35.34777497407049
