loop_id,query_keyframe_id,candidate_keyframe_id,SC_rank,SC_score,GICP_quality,translation_before_m,rotation_before_deg,translation_after_m,rotation_after_deg,robust_weight
53,635,2615,1,0.8378020524978638,0.7148947949822614,43.99392306913381,44.40110779953188,0.08915703220818258,0.8653448159910072,1.0
54,638,3529,1,0.8706036806106567,0.6807738495585459,44.854309333391505,66.74498625299375,0.054977639881469545,1.9268591434935867,1.0
55,639,2620,1,0.9017339944839478,0.710677219036998,45.575320147300864,47.14357194760896,0.06770922999072965,0.5332122186031215,1.0
56,643,3525,1,0.9152839183807372,0.6709109452218296,47.447389036346244,63.59106993229871,0.08110935869463919,1.0758710764590826,1.0
57,644,2625,1,0.8779857754707336,0.6918211464438595,47.88225137895951,45.503123474522084,0.03267526150520856,0.754783663152557,1.0
58,645,3522,1,0.886044442653656,0.6904201698484841,48.73746137755684,62.17582316664632,0.1382991411218737,2.0114414820897846,1.0
59,646,2628,1,0.8412347435951233,0.7066129091752023,49.31504635185385,45.279258500710235,0.036651251719651945,0.20070930600045428,1.0
60,653,3513,1,0.8499059081077576,0.6754385150173107,52.148643158244056,41.72772883841162,0.09118035549462325,1.0045476461183034,1.0
61,659,2646,1,0.8385369181632996,0.6385180467576592,55.360510061956255,56.14404802147584,0.22231701204374293,1.6664861470906798,1.0
62,660,3504,1,0.8678114414215088,0.6718632002202978,54.84817386439407,47.63690252602896,0.030990820470930006,0.3589488722122357,1.0
63,661,2646,1,0.895821213722229,0.6313765680362369,55.06440428269665,54.52969845955887,0.20384259245577074,0.9223945364596039,1.0
64,664,3500,1,0.8735635876655579,0.6585356229973758,55.69592629598417,46.502106996246106,0.0701753394487132,0.75310574532896,1.0
65,702,3464,1,0.7167832851409912,0.6401005080246528,55.599561059158276,29.543994848289632,0.0489748392242904,0.8222689699381971,1.0
66,746,3426,1,0.6705124974250793,0.6389307486787777,53.301520545990364,3.2038025022057948,0.09397780435789144,4.4393857491206,1.0
67,762,3413,1,0.8101915717124939,0.6347432759957936,52.511283285862774,8.796473678975316,0.033730397224211915,3.284849814620376,1.0
68,779,3399,1,0.7904973030090332,0.650421433438587,51.75488209578964,26.51262428406285,0.007176826455463685,0.9778500798492663,1.0
69,816,3369,1,0.6824936270713806,0.6095189481138997,50.63353098602959,23.711123329407176,0.03438872251697127,1.756563047642617,1.0
70,827,3360,1,0.8075024485588074,0.6653141363611097,50.86807041905959,7.335308646958134,0.08418749064867953,1.9789047672959061,1.0
71,843,3358,1,0.7812601923942566,0.6256591958381499,49.7013775127298,4.979877678134315,0.060318968848146935,1.3318820557153763,1.0
72,863,3358,1,0.7295514345169067,0.6130308312910148,49.48567772865692,22.175177907018387,0.3749065481246871,5.24531945596066,1.0
73,878,3347,1,0.6795466542243958,0.6601643982352962,48.74938122394005,35.39464617171158,0.27422016167035856,11.061980234032664,0.6033214505682798
74,905,3802,1,0.834641695022583,0.716523471172095,34.70858131040712,16.85660549062845,0.17367306915082203,4.810854423051272,1.0
75,931,3276,1,0.8002232909202576,0.6579421751015161,28.66203668830954,10.258816292827502,0.05698095527912786,3.005294685829333,1.0
76,934,3779,1,0.784054696559906,0.6689501824016759,28.582026450319983,11.181801201634793,0.08114791710536262,2.196210782422996,1.0
77,936,3271,1,0.8002192974090576,0.6635377843644836,27.88736904426708,7.788723070849122,0.07288807937168285,2.012346318228299,1.0
78,946,3771,1,0.755550742149353,0.6581714662384544,27.439462800156694,10.141012804356938,0.045038764019757,2.6325062310652463,1.0
79,954,3261,1,0.7709261178970337,0.633169831442467,27.59504795401836,8.143964913198086,0.07998505621781903,2.606465983951756,1.0
80,959,3764,1,0.7810923457145691,0.6341688471592201,27.123367834349732,11.312693188131247,0.1259453850593461,2.498903677878062,1.0
81,973,3248,1,0.8114733099937439,0.6487266336392299,27.941748260279947,8.28842453276619,0.14974549498479955,2.662638267630052,1.0
82,993,3742,1,0.9194694757461548,0.6509126083306915,26.753826253758888,9.45041036997494,0.11310764132169265,2.7122280691798424,1.0
83,1002,3218,1,0.8068093657493591,0.6397904077105935,26.121701934337754,0.7770312968591623,0.07084266799383247,2.2654481470287418,1.0
84,1014,3199,1,0.7249444723129272,0.6179060210418071,24.68692842119821,18.496854061151243,0.0330819173889694,1.6856333929910257,1.0
85,1036,3174,1,0.835446834564209,0.6302733859116636,22.13836981336361,20.640894422514776,0.06166870278577049,0.9151149781950692,1.0
86,1037,3686,1,0.8222317099571228,0.6118641069406233,21.85547791935492,22.07986912866671,0.04704699732699376,0.8907519128250527,1.0
87,1041,3168,1,0.8482040762901306,0.6423931006260053,21.45655594833234,24.02018745175918,0.04740829204007299,0.9866101714379816,1.0
88,1052,3672,1,0.8902572393417358,0.6666305572407643,20.03821134854662,29.25895011878907,0.02412553981151492,1.2064220862152852,1.0
89,1067,2481,1,0.6763875484466553,0.6097442072393519,18.73755146803784,63.05673988306633,0.09814430269076654,0.7310242943727306,1.0
90,1082,2493,1,0.866249680519104,0.6424447055003613,16.94969802265594,54.31001971994893,0.06223508740826592,0.2267470106181234,1.0
91,1083,3130,1,0.8270240426063538,0.6428393032110271,17.272592878877887,26.360616215935305,0.08580213819545032,0.6905237192582203,1.0
92,1087,3645,1,0.800129234790802,0.6285489397373655,16.59970805718367,43.75100146550211,0.02599746109510071,0.3157866435471611,1.0
93,1090,3124,1,0.7887457013130188,0.6108607274034069,16.62678987454457,26.749093230479932,0.08944225085547906,0.7271718439815826,1.0
94,1120,2528,1,0.7559465765953064,0.6166816808938933,14.051028760834983,50.97714028266344,0.0942108454822024,0.7998689488699811,1.0
95,1134,3082,1,0.6372161507606506,0.6289796472089101,12.358042402534439,18.177103898447932,0.0765104348797264,0.8016352385860213,1.0
96,1144,3073,1,0.6287373900413513,0.6385726490896373,12.338335407209108,24.51511230274232,0.042436894783243743,0.41695814108519536,1.0
97,1169,3041,1,0.8371351957321167,0.6239528891206013,11.067324190279873,30.068697316101698,0.03271322070609289,0.3366648235595484,1.0
98,1191,3019,1,0.8105209469795227,0.6863962492649999,11.05225274408706,36.97687816469718,0.04249549692862324,0.2537766199574665,1.0
99,1308,2933,1,0.7611268758773804,0.6959393695014101,13.471560204738633,66.79738284142189,0.05851304835693918,1.6454597412874343,1.0
100,1327,2908,1,0.8799906373023987,0.6781697543467935,19.48902251389941,65.43192108534507,0.11687520615481393,2.8597917968422197,1.0
101,1373,2865,1,0.7755918502807617,0.7035806606797284,37.04973111828357,59.60570681629622,0.09708038857489147,3.337412928885752,1.0
102,1424,2819,1,0.6872318387031555,0.642370478643439,56.49911730803323,82.35009082931064,0.41756697517359226,14.139933414276031,0.4705020683881468
103,1444,2798,1,0.8427097201347351,0.7048106596128224,65.29891667509705,31.42217719524797,0.029445882872433587,0.815026644059376,1.0
104,1489,2755,1,0.6713988184928894,0.6170888451592247,68.10116538794192,2.549397191877062,0.2660155523347527,10.46702565392943,0.6373685149050046
105,1579,2678,1,0.676349937915802,0.623547987532016,58.90583382988905,66.791344682624,0.2030185482222254,4.919068568802398,1.0
106,1606,2654,1,0.8166429400444031,0.6649753185672628,56.48965129784673,71.93754453115216,0.076094205469008,5.252530458008123,1.0
107,1619,3494,1,0.8086344599723816,0.6369972497395254,57.42040888832179,39.54398964998466,0.06270715298119756,0.5959709372103426,1.0
108,1650,3461,1,0.643755316734314,0.6188503776670095,55.28510133024178,28.86430805935052,0.10658672672749575,0.8642323181389633,1.0
109,1656,3454,1,0.6694675087928772,0.6172547432913341,56.19933530274802,27.640558860103734,0.3617106662805209,1.0549287935904135,1.0
110,1661,3451,1,0.6543647646903992,0.6191845001695251,54.280992665369496,28.337813138507848,0.21737788118974108,0.7565498143695415,1.0
111,1694,3417,1,0.7697179913520813,0.6593446135743759,52.93886266463109,1.0227227115112922,0.06847257749916792,4.527146644616516,1.0
112,1716,3399,1,0.8053368926048279,0.6446890753246042,52.01962643884473,26.21707911474115,0.02698480897370833,1.1323577292490417,1.0
113,1744,3382,1,0.8220500349998474,0.6171847757535844,51.186096387663426,24.635539220508743,0.07584685829817406,1.5288082691135225,1.0
114,1748,3379,1,0.74991774559021,0.6122834745061543,50.648835258587994,26.554102039769553,0.05991663609727914,1.202840863459138,1.0
115,1763,3365,1,0.769123375415802,0.6279612207008516,50.879114415116376,19.766853950558573,0.06410084984908991,1.308070913556213,1.0
116,1776,3365,1,0.7643148303031921,0.6170708129492646,50.366282117303754,13.559146421498493,0.04439791059321792,2.3819690959799433,1.0
117,1789,3358,1,0.864039421081543,0.6301201009260927,49.8527337966153,8.3593802290284,0.08334554389669531,2.859765016645782,1.0
118,1806,3863,1,0.7649023532867432,0.6947490437548437,49.639633626756655,56.48655939409484,0.07952553072452251,2.3250748162198653,1.0
119,1967,4176,1,0.7389944195747375,0.6091130115809686,35.6912317859422,58.03896182396693,0.04279470740840589,0.29616523653250665,1.0
