query_robot,query_keyframe_id,query_timestamp,candidate_robot,candidate_keyframe_id,candidate_timestamp,SC_rank,SC_score,SC_second_score,SC_margin12,best_shift,SC_yaw_initialization_deg,query_pointcloud_path,candidate_pointcloud_path,query_robot_backend,database_robot,database_keyframe_id,rank,sc_score,best_shift_backend,init_yaw_deg,gicp_fitness,gicp_inlier_rmse,gicp_quality,gicp_transform,registration_seconds,pair_wall_seconds,tx,ty,tz,qx,qy,qz,qw,gicp_yaw_deg,gicp_converged,gicp_iterations,GICP_quality,GICP_fitness,GICP_inlier_RMSE,gt_xy_distance_m,offline_true_pair,translation_error_m,rotation_error_deg,backend_source,yaw_consistency_error_deg,temporal_cluster_id,accepted_before_sanitation,accepted_after_sanitation,duplicate_status,transform_direction
robot1,34,1722894217697921308,robot3,87,1722894253126732635,1,0.8915581107139587,0.8881509900093079,0.0034071207046508,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000034_lidar_1722894217697921308.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8915581107139587,0,0.0,0.8333333333333334,0.3550917937533361,0.6149644896196773,"[0.9999984523857903, -0.0014886602239410388, -0.000937612266088745, -0.01046805974069302, 0.0014906303911357596, 0.9999966754326899, 0.0021040780890082787, 0.0006830371642720079, 0.0009344768915744828, -0.0021054724660460634, 0.9999973468657972, 0.006904669483135738, 0.0, 0.0, 0.0, 1.0]",0.021442053024657,0.0262326430529356,-0.010468059740693,0.000683037164272,0.0069046694831357,-0.0010523886287086,-0.0004680227296683,0.0007448233543983,0.9999990593350924,0.08540689914544,not_exposed_by_open3d_registration_result,,0.6149644896196773,0.8333333333333334,0.3550917937533361,0.0026610881674108,True,0.0146857298134474,0.1505044159894515,teammate_existing_or_new_pair,0.0854068991454539,10,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,36,1722894218698093204,robot3,4,1722894211624594529,1,0.8981166481971741,0.8973210453987122,0.0007956027984619,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000036_lidar_1722894218698093204.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000004_lidar_1722894211624594529.npy,robot1,robot3,4,1,0.8981166481971741,0,0.0,0.8630295995356936,0.3621365943181586,0.6335852095418508,"[0.9999967608300265, -0.0019882219577563903, -0.0015891201660979963, -0.008718793289359966, 0.0019922229162035983, 0.9999948400225327, 0.0025201143151386786, 0.004015061606955147, 0.0015841014196563317, -0.0025232720336715608, 0.9999955618506196, 0.005404269817568228, 0.0, 0.0, 0.0, 1.0]",0.0200529909925535,0.0278364609694108,-0.0087187932893599,0.0040150616069551,0.0054042698175682,-0.0012608486104401,-0.0007933066694287,0.0009951128153111,0.9999983953366098,0.1141461836726923,not_exposed_by_open3d_registration_result,,0.6335852095418508,0.8630295995356936,0.3621365943181586,0.0066479549660902,True,0.0164742181314022,0.211175051039029,teammate_existing_or_new_pair,0.1141461836726875,11,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,37,1722894219197361992,robot3,43,1722894231172841007,1,0.8957335352897644,0.8893392086029053,0.0063943266868591,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000037_lidar_1722894219197361992.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8957335352897644,0,0.0,0.8683284457478005,0.3922597516164446,0.6236827896085138,"[0.9999969839808639, -0.0019511045250079936, -0.0014917172346022513, -0.012438193989249528, 0.0019546181921986784, 0.9999953105062819, 0.002357632958611668, -0.010246566676276887, 0.0014871102508697961, -0.002360541585589919, 0.9999961081656892, 0.007152666726846917, 0.0, 0.0, 0.0, 1.0]",0.0255413840059191,0.0305955610238015,-0.0124381939892495,-0.0102465666762768,0.0071526667268469,-0.0011795453460012,-0.0007447079509483,0.0009764320948054,0.9999985503305536,0.1119915681184357,not_exposed_by_open3d_registration_result,,0.6236827896085138,0.8683284457478005,0.3922597516164446,0.0046833504700901,True,0.0140254694595054,0.2149263147436295,teammate_existing_or_new_pair,0.1119915681184409,12,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,45,1722894223204851894,robot3,86,1722894252624603339,1,0.8702195882797241,0.8659152984619141,0.00430428981781,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000045_lidar_1722894223204851894.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000086_lidar_1722894252624603339.npy,robot1,robot3,86,1,0.8702195882797241,0,0.0,0.8602493476369962,0.3766479661553223,0.6248869491591849,"[0.9999964734194209, -0.0022686660404437923, -0.0013806893634250128, 0.009253991592758646, 0.0022717234895474007, 0.999994962274439, 0.002216911845382298, -0.0026066249274827123, 0.001375652975272638, -0.0022200405717226995, 0.99999658949356, 0.006528524494097228, 0.0, 0.0, 0.0, 1.0]",0.0227760029956698,0.0302839480573311,0.0092539915927586,-0.0026066249274827,0.0065285244940972,-0.0011092397646447,-0.0006890866161355,0.0011350990815739,0.9999985031473072,0.1301604032850043,not_exposed_by_open3d_registration_result,,0.6248869491591849,0.8602493476369962,0.3766479661553223,0.0034827606635392,True,0.01396203343713,0.1950081109914662,teammate_existing_or_new_pair,0.1301604032850036,13,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,47,1722894224197951119,robot3,76,1722894247675427746,1,0.8757456541061401,0.8752780556678772,0.0004675984382629,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000047_lidar_1722894224197951119.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000076_lidar_1722894247675427746.npy,robot1,robot3,76,1,0.8757456541061401,0,0.0,0.8593432141819238,0.3806994294881076,0.6223970227180612,"[0.999996436453725, -0.002217565170348523, -0.0014864335053365943, 0.0006109995006797247, 0.0022214559586953265, 0.9999940976959748, 0.002621012521274858, -0.010507082282434082, 0.0014806124658759063, -0.002624305227743087, 0.9999954603940947, 0.004632185686584071, 0.0, 0.0, 0.0, 1.0]",0.0211268760031089,0.0283638529945164,0.0006109995006797,-0.010507082282434,0.004632185686584,-0.0013113317329813,-0.000741762791395,0.0011097572250946,0.999998249316442,0.1272802950057563,not_exposed_by_open3d_registration_result,,0.6223970227180612,0.8593432141819238,0.3806994294881076,0.00284821698291,True,0.0128298196694353,0.2066819853907484,teammate_existing_or_new_pair,0.127280295005761,14,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,49,1722894225196954182,robot3,87,1722894253126732635,1,0.8775640726089478,0.876443088054657,0.0011209845542907,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000049_lidar_1722894225196954182.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8775640726089478,0,0.0,0.8566433566433567,0.3831652767169149,0.619335498847027,"[0.9999965803359879, -0.0021287118618414165, -0.0015191781131021354, 4.373124482306292e-05, 0.0021319114536939472, 0.9999955064123269, 0.0021076310653928877, -0.013509843306742512, 0.001514684747292805, -0.0021108626112223048, 0.9999966249888811, 0.007126453588796945, 0.0, 0.0, 0.0, 1.0]",0.0198665949283167,0.0252371929818764,4.373124482306292e-05,-0.0135098433067425,0.0071264535887969,-0.0010546249072652,-0.000758466785321,0.0010651573318568,0.999998588966154,0.1221497612442178,not_exposed_by_open3d_registration_result,,0.619335498847027,0.8566433566433567,0.3831652767169149,0.0007264734583018,True,0.01462088927236,0.1941740791534411,teammate_existing_or_new_pair,0.1221497612442306,15,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,55,1722894228195789366,robot3,76,1722894247675427746,1,0.8807816505432129,0.8807281255722046,5.352497100830078e-05,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000055_lidar_1722894228195789366.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000076_lidar_1722894247675427746.npy,robot1,robot3,76,1,0.8807816505432129,0,0.0,0.8523684975297878,0.3881072607230213,0.614050889039955,"[0.9999972464193926, -0.002117713262860077, -0.0010111598138079327, -0.003931224050514956, 0.0021195506038718995, 0.9999960985240077, 0.0018194620085901518, -0.0032629493703449745, 0.001007302769965333, -0.0018216002029488164, 0.9999978335545683, 0.007530683984915482, 0.0, 0.0, 0.0, 1.0]",0.0212170169688761,0.0260654140729457,-0.0039312240505149,-0.0032629493703449,0.0075306839849154,-0.000910266556625,-0.0005046162023777,0.0010593171347796,0.9999988973116382,0.1214414566064525,not_exposed_by_open3d_registration_result,,0.614050889039955,0.8523684975297878,0.3881072607230213,0.0042627649133656,True,0.0077639756346602,0.1700933344490832,teammate_existing_or_new_pair,0.1214414566064476,16,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,56,1722894228695302805,robot3,87,1722894253126732635,1,0.8902820348739624,0.8867200016975403,0.0035620331764221,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000056_lidar_1722894228695302805.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8902820348739624,0,0.0,0.8467365967365967,0.3576287082149668,0.6236878990647601,"[0.9999973232832616, -0.0018645536113784317, -0.0013699876430313509, -0.00034644264061784374, 0.0018681032109067435, 0.9999948899461663, 0.002594276767813387, -0.0007224190658154487, 0.0013651434742044026, -0.0025968291019841886, 0.9999956964216946, 0.004327955593220699, 0.0, 0.0, 0.0, 1.0]",0.0186910780612379,0.0237059459323063,-0.0003464426406178,-0.0007224190658154,0.0043279555932206,-0.0012977784287751,-0.0006837838127078,0.0009331656158595,0.9999984887052484,0.1070345916707441,not_exposed_by_open3d_registration_result,,0.6236878990647601,0.8467365967365967,0.3576287082149668,0.0017143518645779,True,0.0053940010679784,0.2037014095805632,teammate_existing_or_new_pair,0.1070345916707538,17,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,61,1722894231197673364,robot3,78,1722894248624641999,1,0.8848101496696472,0.8841646909713745,0.0006454586982727,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000061_lidar_1722894231197673364.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000078_lidar_1722894248624641999.npy,robot1,robot3,78,1,0.8848101496696472,0,0.0,0.854360465116279,0.3787586592062491,0.6196591835790421,"[0.9999945299051286, -0.002692560708426605, -0.0019210092797485813, 0.012958033906742362, 0.0026968477235211038, 0.9999938713294799, 0.0022325581371450774, -0.002065078852315353, 0.0019149862081962855, -0.002237726594343214, 0.9999956626943497, 0.004855373586862309, 0.0, 0.0, 0.0, 1.0]",0.0197751820087432,0.0269578400766477,0.0129580339067423,-0.0020650788523153,0.0048553735868623,-0.0011175734090904,-0.0009590007823261,0.0013473547919323,0.9999980079891356,0.154518463172929,not_exposed_by_open3d_registration_result,,0.6196591835790421,0.854360465116279,0.3787586592062491,0.006129090086088,True,0.0111078117100834,0.2266072284933895,teammate_existing_or_new_pair,0.1545184631729341,18,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,77,1722894239196129758,robot3,88,1722894253676375353,1,0.8722999691963196,0.8708444237709045,0.001455545425415,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000077_lidar_1722894239196129758.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000088_lidar_1722894253676375353.npy,robot1,robot3,88,1,0.8722999691963196,0,0.0,0.8541129263399255,0.3728002987729337,0.6221683715419988,"[0.9999978971110668, -0.001696981788130407, -0.0011515321337862085, -0.025532772036013774, 0.001699753294294928, 0.9999956511101942, 0.002410103615435581, -0.006256629342209175, 0.0011474372239569488, -0.002412055867793249, 0.999996432680791, 0.007213058533030302, 0.0, 0.0, 0.0, 1.0]",0.0253550480119884,0.0299918429227545,-0.0255327720360137,-0.0062566293422091,0.0072130585330303,-0.0012055413806127,-0.0005747430592371,0.0008491848341152,0.9999987476119724,0.097388800983614,not_exposed_by_open3d_registration_result,,0.6221683715419988,0.8541129263399255,0.3728002987729337,0.0035571304966251,True,0.0297399758315799,0.1868625345046953,teammate_existing_or_new_pair,0.097388800983623,19,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,79,1722894240197497810,robot3,76,1722894247675427746,1,0.8783862590789795,0.8773720264434814,0.001014232635498,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000079_lidar_1722894240197497810.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000076_lidar_1722894247675427746.npy,robot1,robot3,76,1,0.8783862590789795,0,0.0,0.8573089218250508,0.3930532592066223,0.6154171896581392,"[0.9999970311491234, -0.0020809393256922873, -0.001267826668663238, -0.013567591783021193, 0.0020841395523087045, 0.9999946324900917, 0.002528112602891638, -0.002870366393872538, 0.0012625590146558964, -0.002530747425007955, 0.9999960006231053, 0.006205831151457044, 0.0, 0.0, 0.0, 1.0]",0.0208786280127242,0.0255497089819982,-0.0135675917830211,-0.0028703663938725,0.006205831151457,-0.0012647169571284,-0.0006325973962749,0.0010412713251077,0.9999984580316011,0.1194125818864125,not_exposed_by_open3d_registration_result,,0.6154171896581392,0.8573089218250508,0.3930532592066223,0.0009803800266448,True,0.0153302830948314,0.1968190697806088,teammate_existing_or_new_pair,0.1194125818864222,20,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,80,1722894240695642775,robot3,87,1722894253126732635,1,0.8923806548118591,0.8919937610626221,0.000386893749237,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000080_lidar_1722894240695642775.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8923806548118591,0,0.0,0.8543123543123543,0.384870113312189,0.6168898773251005,"[0.9999973731634023, -0.001900551667144439, -0.0012812375484770836, -0.003191386221919478, 0.0019037764983428171, 0.9999950114392531, 0.00252046258703591, -0.004486117169075549, 0.0012764408875739761, -0.0025228951561261283, 0.9999960028413573, 0.005351503438867645, 0.0, 0.0, 0.0, 1.0]",0.0198656710563227,0.0250342789804562,-0.0031913862219194,-0.0044861171690755,0.0053515034388676,-0.0012608412659905,-0.0006394205371767,0.0009510834219365,0.999998548429448,0.1090785132423361,not_exposed_by_open3d_registration_result,,0.6168898773251005,0.8543123543123543,0.384870113312189,0.0017729716029821,True,0.0069977890746974,0.1930672098637411,teammate_existing_or_new_pair,0.1090785132423377,21,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
